subjID frequency learning testing trialType acc
13 h xs sx control 1
13 h xs sx control 1
13 h xs sx control 1
13 h xs sx control 1
13 h xs sx control 1
13 h xs sx control 1
13 h xs sx control 1
13 h xs sx exp 1
13 h xs sx exp 1
13 h xs sx exp 1
13 h xs sx exp 1
13 h xs sx exp 1
13 h xs sx exp 1
13 h xs sx exp 1
13 h xs sx exp 1
13 h xs sx exp 1
13 h xs sx exp 1
13 h xs sx exp 1
13 h xs sx exp 1
13 h xs sx exp 1
13 h xs sx exp 1
13 h xs sx exp 1
13 h xs sx exp 1
13 h xs sx exp 1
13 h xs sx exp 1
13 h xs sx exp 1
13 h xs sx exp 1
13 h xs sx exp 1
13 h xs sx exp 1
13 h xs sx exp 1
13 h xs sx exp 1
13 l xs sx exp 1
13 l xs sx exp 1
13 l xs sx exp 1
13 l xs sx exp 1
13 l xs sx exp 1
13 l xs sx exp 1
13 l xs sx exp 1
13 l xs sx exp 1
13 l xs sx exp 1
13 l xs sx exp 1
13 l xs sx exp 1
13 l xs sx exp 1
13 l xs sx exp 1
13 l xs sx exp 1
13 l xs sx exp 1
13 l xs sx exp 1
13 l xs sx exp 1
13 l xs sx exp 1
13 l xs sx exp 1
13 l xs sx exp 1
13 l xs sx exp 1
13 l xs sx exp 1
13 l xs sx exp 1
13 l xs sx exp 1
12 h xs sx control 1
12 h xs sx control 1
12 h xs sx control 1
12 h xs sx control 1
12 h xs sx control 1
12 h xs sx control 1
12 h xs sx control 1
12 h xs sx control 1
12 h xs sx exp 1
12 h xs sx exp 1
12 h xs sx exp 1
12 h xs sx exp 1
12 h xs sx exp 1
12 h xs sx exp 1
12 h xs sx exp 0
12 h xs sx exp 1
12 h xs sx exp 1
12 h xs sx exp 1
12 h xs sx exp 1
12 h xs sx exp 1
12 h xs sx exp 1
12 h xs sx exp 1
12 h xs sx exp 1
12 h xs sx exp 1
12 h xs sx exp 1
12 h xs sx exp 1
12 h xs sx exp 1
12 h xs sx exp 1
12 h xs sx exp 1
12 h xs sx exp 1
12 h xs sx exp 1
12 h xs sx exp 1
12 l xs sx exp 0
12 l xs sx exp 0
12 l xs sx exp 0
12 l xs sx exp 0
12 l xs sx exp 1
12 l xs sx exp 0
12 l xs sx exp 1
12 l xs sx exp 0
12 l xs sx exp 0
12 l xs sx exp 0
12 l xs sx exp 0
12 l xs sx exp 0
12 l xs sx exp 0
12 l xs sx exp 0
12 l xs sx exp 0
12 l xs sx exp 0
12 l xs sx exp 0
12 l xs sx exp 0
12 l xs sx exp 1
12 l xs sx exp 1
12 l xs sx exp 0
12 l xs sx exp 0
12 l xs sx exp 1
12 l xs sx exp 0
11 h xs sx control 1
11 h xs sx control 1
11 h xs sx control 1
11 h xs sx control 1
11 h xs sx control 1
11 h xs sx control 1
11 h xs sx control 1
11 h xs sx control 1
11 h xs sx exp 1
11 h xs sx exp 1
11 h xs sx exp 1
11 h xs sx exp 1
11 h xs sx exp 0
11 h xs sx exp 1
11 h xs sx exp 1
11 h xs sx exp 1
11 h xs sx exp 1
11 h xs sx exp 1
11 h xs sx exp 1
11 h xs sx exp 1
11 h xs sx exp 1
11 h xs sx exp 1
11 h xs sx exp 1
11 h xs sx exp 1
11 h xs sx exp 1
11 h xs sx exp 0
11 h xs sx exp 1
11 h xs sx exp 1
11 h xs sx exp 1
11 h xs sx exp 0
11 h xs sx exp 1
11 h xs sx exp 1
11 l xs sx exp 1
11 l xs sx exp 1
11 l xs sx exp 1
11 l xs sx exp 1
11 l xs sx exp 1
11 l xs sx exp 1
11 l xs sx exp 1
11 l xs sx exp 1
11 l xs sx exp 1
11 l xs sx exp 1
11 l xs sx exp 0
11 l xs sx exp 1
11 l xs sx exp 0
11 l xs sx exp 0
11 l xs sx exp 1
11 l xs sx exp 1
11 l xs sx exp 0
11 l xs sx exp 0
11 l xs sx exp 1
11 l xs sx exp 1
11 l xs sx exp 0
11 l xs sx exp 1
11 l xs sx exp 1
11 l xs sx exp 1
10 h xs sx control 1
10 h xs sx control 1
10 h xs sx control 1
10 h xs sx control 1
10 h xs sx control 1
10 h xs sx control 1
10 h xs sx control 1
10 h xs sx control 1
10 h xs sx exp 1
10 h xs sx exp 1
10 h xs sx exp 1
10 h xs sx exp 1
10 h xs sx exp 1
10 h xs sx exp 1
10 h xs sx exp 1
10 h xs sx exp 1
10 h xs sx exp 1
10 h xs sx exp 1
10 h xs sx exp 1
10 h xs sx exp 1
10 h xs sx exp 1
10 h xs sx exp 1
10 h xs sx exp 1
10 h xs sx exp 1
10 h xs sx exp 1
10 h xs sx exp 1
10 h xs sx exp 1
10 h xs sx exp 1
10 h xs sx exp 1
10 h xs sx exp 1
10 h xs sx exp 1
10 h xs sx exp 1
10 l xs sx exp 0
10 l xs sx exp 0
10 l xs sx exp 0
10 l xs sx exp 0
10 l xs sx exp 0
10 l xs sx exp 0
10 l xs sx exp 0
10 l xs sx exp 0
10 l xs sx exp 1
10 l xs sx exp 1
10 l xs sx exp 1
10 l xs sx exp 1
10 l xs sx exp 1
10 l xs sx exp 1
10 l xs sx exp 1
10 l xs sx exp 1
10 l xs sx exp 1
10 l xs sx exp 1
10 l xs sx exp 1
10 l xs sx exp 1
10 l xs sx exp 1
10 l xs sx exp 1
10 l xs sx exp 1
10 l xs sx exp 1
9 h xs sx control 1
9 h xs sx control 1
9 h xs sx control 1
9 h xs sx control 1
9 h xs sx control 1
9 h xs sx control 1
9 h xs sx control 1
9 h xs sx control 1
9 h xs sx exp 1
9 h xs sx exp 1
9 h xs sx exp 1
9 h xs sx exp 1
9 h xs sx exp 1
9 h xs sx exp 1
9 h xs sx exp 1
9 h xs sx exp 1
9 h xs sx exp 1
9 h xs sx exp 1
9 h xs sx exp 1
9 h xs sx exp 1
9 h xs sx exp 1
9 h xs sx exp 1
9 h xs sx exp 1
9 h xs sx exp 1
9 h xs sx exp 1
9 h xs sx exp 1
9 h xs sx exp 1
9 h xs sx exp 1
9 h xs sx exp 1
9 h xs sx exp 1
9 h xs sx exp 1
9 h xs sx exp 1
9 l xs sx exp 1
9 l xs sx exp 1
9 l xs sx exp 1
9 l xs sx exp 1
9 l xs sx exp 1
9 l xs sx exp 1
9 l xs sx exp 1
9 l xs sx exp 1
9 l xs sx exp 1
9 l xs sx exp 1
9 l xs sx exp 1
9 l xs sx exp 1
9 l xs sx exp 1
9 l xs sx exp 1
9 l xs sx exp 1
9 l xs sx exp 1
9 l xs sx exp 1
9 l xs sx exp 1
9 l xs sx exp 1
9 l xs sx exp 1
9 l xs sx exp 1
9 l xs sx exp 1
9 l xs sx exp 1
9 l xs sx exp 1
8 h xs sx control 1
8 h xs sx control 1
8 h xs sx control 1
8 h xs sx control 1
8 h xs sx control 1
8 h xs sx control 1
8 h xs sx control 1
8 h xs sx control 1
8 h xs sx exp 1
8 h xs sx exp 1
8 h xs sx exp 1
8 h xs sx exp 1
8 h xs sx exp 1
8 h xs sx exp 1
8 h xs sx exp 1
8 h xs sx exp 1
8 h xs sx exp 1
8 h xs sx exp 1
8 h xs sx exp 1
8 h xs sx exp 1
8 h xs sx exp 1
8 h xs sx exp 1
8 h xs sx exp 1
8 h xs sx exp 1
8 h xs sx exp 1
8 h xs sx exp 1
8 h xs sx exp 1
8 h xs sx exp 1
8 h xs sx exp 1
8 h xs sx exp 1
8 h xs sx exp 1
8 h xs sx exp 1
8 l xs sx exp 1
8 l xs sx exp 1
8 l xs sx exp 1
8 l xs sx exp 1
8 l xs sx exp 1
8 l xs sx exp 1
8 l xs sx exp 1
8 l xs sx exp 0
8 l xs sx exp 1
8 l xs sx exp 1
8 l xs sx exp 1
8 l xs sx exp 1
8 l xs sx exp 1
8 l xs sx exp 1
8 l xs sx exp 1
8 l xs sx exp 1
8 l xs sx exp 1
8 l xs sx exp 1
8 l xs sx exp 1
8 l xs sx exp 1
8 l xs sx exp 1
8 l xs sx exp 1
8 l xs sx exp 1
8 l xs sx exp 1
7 h xs sx control 1
7 h xs sx control 1
7 h xs sx control 1
7 h xs sx control 1
7 h xs sx control 1
7 h xs sx control 1
7 h xs sx control 1
7 h xs sx control 1
7 h xs sx exp 1
7 h xs sx exp 1
7 h xs sx exp 1
7 h xs sx exp 1
7 h xs sx exp 1
7 h xs sx exp 1
7 h xs sx exp 1
7 h xs sx exp 1
7 h xs sx exp 1
7 h xs sx exp 1
7 h xs sx exp 1
7 h xs sx exp 1
7 h xs sx exp 1
7 h xs sx exp 1
7 h xs sx exp 1
7 h xs sx exp 1
7 h xs sx exp 1
7 h xs sx exp 1
7 h xs sx exp 1
7 h xs sx exp 1
7 h xs sx exp 1
7 h xs sx exp 1
7 h xs sx exp 1
7 h xs sx exp 1
7 l xs sx exp 0
7 l xs sx exp 0
7 l xs sx exp 0
7 l xs sx exp 0
7 l xs sx exp 0
7 l xs sx exp 0
7 l xs sx exp 0
7 l xs sx exp 0
7 l xs sx exp 1
7 l xs sx exp 0
7 l xs sx exp 0
7 l xs sx exp 0
7 l xs sx exp 0
7 l xs sx exp 1
7 l xs sx exp 1
7 l xs sx exp 0
7 l xs sx exp 0
7 l xs sx exp 0
7 l xs sx exp 0
7 l xs sx exp 0
7 l xs sx exp 0
7 l xs sx exp 0
7 l xs sx exp 0
7 l xs sx exp 0
6 h xs sx control 1
6 h xs sx control 1
6 h xs sx control 1
6 h xs sx control 1
6 h xs sx control 1
6 h xs sx control 1
6 h xs sx control 1
6 h xs sx control 1
6 h xs sx exp 1
6 h xs sx exp 1
6 h xs sx exp 1
6 h xs sx exp 1
6 h xs sx exp 1
6 h xs sx exp 1
6 h xs sx exp 1
6 h xs sx exp 1
6 h xs sx exp 1
6 h xs sx exp 0
6 h xs sx exp 1
6 h xs sx exp 1
6 h xs sx exp 1
6 h xs sx exp 1
6 h xs sx exp 1
6 h xs sx exp 1
6 h xs sx exp 1
6 h xs sx exp 1
6 h xs sx exp 1
6 h xs sx exp 1
6 h xs sx exp 1
6 h xs sx exp 1
6 h xs sx exp 1
6 h xs sx exp 1
6 l xs sx exp 1
6 l xs sx exp 1
6 l xs sx exp 1
6 l xs sx exp 1
6 l xs sx exp 1
6 l xs sx exp 1
6 l xs sx exp 1
6 l xs sx exp 1
6 l xs sx exp 1
6 l xs sx exp 0
6 l xs sx exp 1
6 l xs sx exp 1
6 l xs sx exp 1
6 l xs sx exp 1
6 l xs sx exp 1
6 l xs sx exp 1
6 l xs sx exp 1
6 l xs sx exp 1
6 l xs sx exp 1
6 l xs sx exp 1
6 l xs sx exp 1
6 l xs sx exp 1
6 l xs sx exp 1
6 l xs sx exp 1
5 h xs sx control 1
5 h xs sx control 1
5 h xs sx control 1
5 h xs sx control 1
5 h xs sx control 1
5 h xs sx control 1
5 h xs sx control 1
5 h xs sx control 0
5 h xs sx exp 1
5 h xs sx exp 1
5 h xs sx exp 1
5 h xs sx exp 1
5 h xs sx exp 1
5 h xs sx exp 1
5 h xs sx exp 1
5 h xs sx exp 1
5 h xs sx exp 1
5 h xs sx exp 1
5 h xs sx exp 1
5 h xs sx exp 1
5 h xs sx exp 1
5 h xs sx exp 1
5 h xs sx exp 1
5 h xs sx exp 1
5 h xs sx exp 1
5 h xs sx exp 1
5 h xs sx exp 1
5 h xs sx exp 1
5 h xs sx exp 1
5 h xs sx exp 1
5 h xs sx exp 1
5 h xs sx exp 1
5 l xs sx exp 1
5 l xs sx exp 1
5 l xs sx exp 1
5 l xs sx exp 1
5 l xs sx exp 1
5 l xs sx exp 1
5 l xs sx exp 1
5 l xs sx exp 1
5 l xs sx exp 1
5 l xs sx exp 1
5 l xs sx exp 1
5 l xs sx exp 1
5 l xs sx exp 1
5 l xs sx exp 1
5 l xs sx exp 1
5 l xs sx exp 1
5 l xs sx exp 1
5 l xs sx exp 1
5 l xs sx exp 1
5 l xs sx exp 1
5 l xs sx exp 1
5 l xs sx exp 1
5 l xs sx exp 1
5 l xs sx exp 1
4 h xs sx control 1
4 h xs sx control 1
4 h xs sx control 1
4 h xs sx control 1
4 h xs sx control 1
4 h xs sx control 1
4 h xs sx control 1
4 h xs sx control 1
4 h xs sx exp 1
4 h xs sx exp 1
4 h xs sx exp 1
4 h xs sx exp 1
4 h xs sx exp 1
4 h xs sx exp 1
4 h xs sx exp 1
4 h xs sx exp 1
4 h xs sx exp 1
4 h xs sx exp 1
4 h xs sx exp 1
4 h xs sx exp 1
4 h xs sx exp 1
4 h xs sx exp 1
4 h xs sx exp 1
4 h xs sx exp 1
4 h xs sx exp 1
4 h xs sx exp 1
4 h xs sx exp 1
4 h xs sx exp 1
4 h xs sx exp 1
4 h xs sx exp 1
4 h xs sx exp 1
4 h xs sx exp 1
4 l xs sx exp 1
4 l xs sx exp 1
4 l xs sx exp 0
4 l xs sx exp 0
4 l xs sx exp 0
4 l xs sx exp 0
4 l xs sx exp 0
4 l xs sx exp 0
4 l xs sx exp 1
4 l xs sx exp 1
4 l xs sx exp 1
4 l xs sx exp 1
4 l xs sx exp 1
4 l xs sx exp 1
4 l xs sx exp 1
4 l xs sx exp 1
4 l xs sx exp 1
4 l xs sx exp 0
4 l xs sx exp 0
4 l xs sx exp 0
4 l xs sx exp 0
4 l xs sx exp 0
4 l xs sx exp 0
4 l xs sx exp 0
3 h xs sx control 1
3 h xs sx control 1
3 h xs sx control 1
3 h xs sx control 1
3 h xs sx control 1
3 h xs sx control 1
3 h xs sx control 0
3 h xs sx control 1
3 h xs sx exp 0
3 h xs sx exp 1
3 h xs sx exp 0
3 h xs sx exp 1
3 h xs sx exp 1
3 h xs sx exp 1
3 h xs sx exp 1
3 h xs sx exp 1
3 h xs sx exp 1
3 h xs sx exp 1
3 h xs sx exp 0
3 h xs sx exp 1
3 h xs sx exp 1
3 h xs sx exp 1
3 h xs sx exp 0
3 h xs sx exp 1
3 h xs sx exp 1
3 h xs sx exp 1
3 h xs sx exp 0
3 h xs sx exp 1
3 h xs sx exp 1
3 h xs sx exp 1
3 h xs sx exp 1
3 h xs sx exp 1
3 l xs sx exp 1
3 l xs sx exp 1
3 l xs sx exp 0
3 l xs sx exp 0
3 l xs sx exp 0
3 l xs sx exp 0
3 l xs sx exp 1
3 l xs sx exp 1
3 l xs sx exp 0
3 l xs sx exp 0
3 l xs sx exp 0
3 l xs sx exp 0
3 l xs sx exp 0
3 l xs sx exp 0
3 l xs sx exp 0
3 l xs sx exp 0
3 l xs sx exp 0
3 l xs sx exp 1
3 l xs sx exp 0
3 l xs sx exp 0
3 l xs sx exp 1
3 l xs sx exp 1
3 l xs sx exp 0
3 l xs sx exp 1
2 h xs sx control 1
2 h xs sx control 1
2 h xs sx control 1
2 h xs sx control 1
2 h xs sx control 1
2 h xs sx control 1
2 h xs sx control 1
2 h xs sx control 1
2 h xs sx exp 1
2 h xs sx exp 1
2 h xs sx exp 1
2 h xs sx exp 1
2 h xs sx exp 1
2 h xs sx exp 1
2 h xs sx exp 1
2 h xs sx exp 1
2 h xs sx exp 1
2 h xs sx exp 1
2 h xs sx exp 1
2 h xs sx exp 1
2 h xs sx exp 1
2 h xs sx exp 1
2 h xs sx exp 1
2 h xs sx exp 1
2 h xs sx exp 1
2 h xs sx exp 1
2 h xs sx exp 1
2 h xs sx exp 1
2 h xs sx exp 1
2 h xs sx exp 1
2 h xs sx exp 1
2 h xs sx exp 1
2 l xs sx exp 1
2 l xs sx exp 1
2 l xs sx exp 1
2 l xs sx exp 1
2 l xs sx exp 1
2 l xs sx exp 1
2 l xs sx exp 1
2 l xs sx exp 0
2 l xs sx exp 0
2 l xs sx exp 0
2 l xs sx exp 1
2 l xs sx exp 0
2 l xs sx exp 0
2 l xs sx exp 0
2 l xs sx exp 0
2 l xs sx exp 0
2 l xs sx exp 1
2 l xs sx exp 1
2 l xs sx exp 1
2 l xs sx exp 1
2 l xs sx exp 1
2 l xs sx exp 1
2 l xs sx exp 1
2 l xs sx exp 1
1 h xs sx control 1
1 h xs sx control 1
1 h xs sx control 1
1 h xs sx control 1
1 h xs sx control 1
1 h xs sx control 1
1 h xs sx control 1
1 h xs sx control 1
1 h xs sx exp 1
1 h xs sx exp 1
1 h xs sx exp 1
1 h xs sx exp 1
1 h xs sx exp 1
1 h xs sx exp 1
1 h xs sx exp 1
1 h xs sx exp 1
1 h xs sx exp 1
1 h xs sx exp 1
1 h xs sx exp 1
1 h xs sx exp 1
1 h xs sx exp 1
1 h xs sx exp 1
1 h xs sx exp 1
1 h xs sx exp 1
1 h xs sx exp 1
1 h xs sx exp 1
1 h xs sx exp 1
1 h xs sx exp 1
1 h xs sx exp 1
1 h xs sx exp 1
1 h xs sx exp 1
1 h xs sx exp 1
1 l xs sx exp 1
1 l xs sx exp 1
1 l xs sx exp 1
1 l xs sx exp 1
1 l xs sx exp 1
1 l xs sx exp 1
1 l xs sx exp 1
1 l xs sx exp 1
1 l xs sx exp 1
1 l xs sx exp 1
1 l xs sx exp 1
1 l xs sx exp 1
1 l xs sx exp 1
1 l xs sx exp 1
1 l xs sx exp 1
1 l xs sx exp 1
1 l xs sx exp 1
1 l xs sx exp 1
1 l xs sx exp 1
1 l xs sx exp 1
1 l xs sx exp 1
1 l xs sx exp 0
1 l xs sx exp 0
1 l xs sx exp 0
