fribbleID,subjID,learning,task,label,rt,resp,plugin,trialIndex,acc,fribbleFeatures,correctCategory,correctFrequency,correctLabel,body,trialType
46,1826931,LF,pictureLabels,tobdepwugbim,1150,bim,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1828972,LF,pictureLabels,tobdepwugbim,1731.80000000133,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1825290,FL,pictureLabels,tobdepwugbim,968.09999999823,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1827354,LF,pictureLabels,tobdepwugbim,1214.40499999886,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1825250,LF,pictureLabels,tobdepwugbim,1227.29993026075,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1826954,LF,pictureLabels,tobdepwugbim,1240,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1826532,FL,pictureLabels,tobdepwugbim,982.380000059493,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1845201,FL,pictureLabels,tobdepwugbim,1286.77000000607,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1827017,FL,pictureLabels,tobdepwugbim,946.400000015274,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1845206,FL,pictureLabels,tobdepwugbim,1463,bim,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1826943,FL,pictureLabels,tobdepwugbim,1620.47999992501,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1828958,LF,pictureLabels,tobdepwugbim,1284.96499999985,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1826539,LF,pictureLabels,tobdepwugbim,2271.27499994822,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1827024,LF,pictureLabels,tobdepwugbim,1445.91999996919,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1846372,FL,pictureLabels,tobdepwugbim,987.600000000326,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1829239,LF,pictureLabels,tobdepwugbim,1206.02499996312,bim,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1803476,FL,pictureLabels,tobdepwugbim,912.905000000959,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1824287,LF,pictureLabels,tobdepwugbim,2767,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1826550,FL,pictureLabels,tobdepwugbim,2527.36499999807,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1839507,FL,pictureLabels,tobdepwugbim,1445.22000005236,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1825254,LF,pictureLabels,tobdepwugbim,1717,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1851422,FL,pictureLabels,tobdepwugbim,1552.3599999724,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1802998,FL,pictureLabels,tobdepwugbim,873.045000014827,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1810079,LF,pictureLabels,tobdepwugbim,1119.99499995727,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1851423,FL,pictureLabels,tobdepwugbim,2341.13500000059,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1802989,FL,pictureLabels,tobdepwugbim,892.559999992955,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1846250,FL,pictureLabels,tobdepwugbim,2218.22499998962,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1810080,LF,pictureLabels,tobdepwugbim,2025.1500000013,bim,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1827042,LF,pictureLabels,tobdepwugbim,1108.29500004184,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1846262,LF,pictureLabels,tobdepwugbim,2142.53999991342,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1846363,FL,pictureLabels,tobdepwugbim,1068.5999999987,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1802114,LF,pictureLabels,tobdepwugbim,1274,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1824284,FL,pictureLabels,tobdepwugbim,NA,NA,image-button-response,576,NA,460225,2,low,wug,blue,exp
46,1800334,LF,pictureLabels,tobdepwugbim,336,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1828956,LF,pictureLabels,tobdepwugbim,2147.74499999476,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1846354,FL,pictureLabels,tobdepwugbim,1846.06499999785,tob,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1846359,FL,pictureLabels,tobdepwugbim,1076.00000000012,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1810097,LF,pictureLabels,tobdepwugbim,1134.71000012942,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1825234,FL,pictureLabels,tobdepwugbim,1326,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1802095,FL,pictureLabels,tobdepwugbim,1275.51499999396,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1803473,FL,pictureLabels,tobdepwugbim,916.610000000335,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1823741,FL,pictureLabels,tobdepwugbim,802,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1803474,LF,pictureLabels,tobdepwugbim,1373.5,tob,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1810315,LF,pictureLabels,tobdepwugbim,2185.00000005588,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1846352,FL,pictureLabels,tobdepwugbim,1785.79999995418,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1803469,FL,pictureLabels,tobdepwugbim,837.019999999087,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1802988,LF,pictureLabels,tobdepwugbim,1057.2150000371,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1810084,LF,pictureLabels,tobdepwugbim,1234.61999999924,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1802124,FL,pictureLabels,tobdepwugbim,995.699999853969,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1826537,LF,pictureLabels,tobdepwugbim,1544.06500002369,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1824292,FL,pictureLabels,tobdepwugbim,1208.29999999842,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1827017,FL,pictureLabels,tobdepwugbim,564.799999992829,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1826940,LF,pictureLabels,tobdepwugbim,1221.26499982551,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1846355,FL,pictureLabels,tobdepwugbim,749.445000001229,bim,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1826930,LF,pictureLabels,tobdepwugbim,1136.84000005014,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1800348,FL,pictureLabels,tobdepwugbim,2198.26000000467,tob,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1802089,LF,pictureLabels,tobdepwugbim,1810.65999995917,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1800335,LF,pictureLabels,tobdepwugbim,2427.05999998725,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1826929,LF,pictureLabels,tobdepwugbim,1034,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1827397,LF,pictureLabels,tobdepwugbim,1101.89499999979,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1846353,FL,pictureLabels,tobdepwugbim,1416,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1826983,LF,pictureLabels,tobdepwugbim,524.855000010575,bim,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1800478,FL,pictureLabels,tobdepwugbim,1613.20000002161,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1798900,FL,pictureLabels,tobdepwugbim,1258.75499998801,bim,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1802993,LF,pictureLabels,tobdepwugbim,1689.46500000311,tob,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1810086,LF,pictureLabels,tobdepwugbim,1679.57999999635,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1803483,FL,pictureLabels,tobdepwugbim,807.304999791086,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1802102,LF,pictureLabels,tobdepwugbim,1193.3549999994,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1826538,LF,pictureLabels,tobdepwugbim,1801.82500003139,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1846365,FL,pictureLabels,tobdepwugbim,2764.52500000002,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1826945,LF,pictureLabels,tobdepwugbim,829.37499997206,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1839495,LF,pictureLabels,tobdepwugbim,978.770000001532,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1803487,FL,pictureLabels,tobdepwugbim,1297.15999995824,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1824288,LF,pictureLabels,tobdepwugbim,1998,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1810112,LF,pictureLabels,tobdepwugbim,1369.20999999717,bim,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1824300,FL,pictureLabels,tobdepwugbim,2404.5599999954,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1802092,LF,pictureLabels,tobdepwugbim,1066,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1826937,LF,pictureLabels,tobdepwugbim,993,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1802104,FL,pictureLabels,tobdepwugbim,1023.16000009887,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1802109,FL,pictureLabels,tobdepwugbim,3368.81999997422,bim,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1823744,FL,pictureLabels,tobdepwugbim,3231.05999990366,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1802161,LF,pictureLabels,tobdepwugbim,1305.39999999932,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1803489,FL,pictureLabels,tobdepwugbim,1820,tob,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1826535,LF,pictureLabels,tobdepwugbim,2617.32999992091,tob,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1803485,FL,pictureLabels,tobdepwugbim,677.40000016056,bim,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1803470,LF,pictureLabels,tobdepwugbim,2237.69499998889,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1839497,LF,pictureLabels,tobdepwugbim,1941.37499993667,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1799963,FL,pictureLabels,tobdepwugbim,1463.51000003051,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1803471,FL,pictureLabels,tobdepwugbim,1089,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1802992,LF,pictureLabels,tobdepwugbim,832.745000021532,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1810091,LF,pictureLabels,tobdepwugbim,1728,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1826988,LF,pictureLabels,tobdepwugbim,2067.48499999964,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1845195,LF,pictureLabels,tobdepwugbim,926.210000005085,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1802091,LF,pictureLabels,tobdepwugbim,1333.01000000024,bim,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1846243,LF,pictureLabels,tobdepwugbim,684.815000000526,tob,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1825235,LF,pictureLabels,tobdepwugbim,1856,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1802429,LF,pictureLabels,tobdepwugbim,1967.70000000112,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1826928,LF,pictureLabels,tobdepwugbim,1300.37999991328,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1800341,FL,pictureLabels,tobdepwugbim,1020.24499999243,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1810094,LF,pictureLabels,tobdepwugbim,1633.21499997983,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1799781,LF,pictureLabels,tobdepwugbim,1171,tob,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1803490,FL,pictureLabels,tobdepwugbim,2450.04499997594,tob,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1803481,FL,pictureLabels,tobdepwugbim,2007.62499999837,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1825226,LF,pictureLabels,tobdepwugbim,1633.88500001747,dep,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1845203,LF,pictureLabels,tobdepwugbim,889.465000014752,bim,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1799788,FL,pictureLabels,tobdepwugbim,1881.18999999994,tob,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1799599,FL,pictureLabels,tobdepwugbim,1256.19999999984,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1827166,FL,pictureLabels,tobdepwugbim,1719,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1802216,LF,pictureLabels,tobdepwugbim,1855,bim,image-button-response,576,0,460225,2,low,wug,blue,exp
46,1825240,LF,pictureLabels,tobdepwugbim,1243.01999999443,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1803472,FL,pictureLabels,tobdepwugbim,959.669999996433,wug,image-button-response,576,1,460225,2,low,wug,blue,exp
46,1803468,LF,pictureLabels,tobdepwugbim,2226.94500000216,tob,image-button-response,576,0,460225,2,low,wug,blue,exp
47,1846372,FL,pictureLabels,tobdepwugbim,1588.19999999832,bim,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1827354,LF,pictureLabels,tobdepwugbim,934.620000000112,tob,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1803476,FL,pictureLabels,tobdepwugbim,1256.82500000042,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1825290,FL,pictureLabels,tobdepwugbim,1388.78999999724,wug,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1827397,LF,pictureLabels,tobdepwugbim,1028.75999999919,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1827042,LF,pictureLabels,tobdepwugbim,1099.58999999799,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1828956,LF,pictureLabels,tobdepwugbim,1288.78000000259,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1828958,LF,pictureLabels,tobdepwugbim,1265.60499999952,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1825248,FL,pictureLabels,tobdepwugbim,1819.31500000064,wug,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1803487,FL,pictureLabels,tobdepwugbim,1387.79999996768,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1823741,FL,pictureLabels,tobdepwugbim,1170,bim,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1828972,LF,pictureLabels,tobdepwugbim,1465.40000000095,bim,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1810315,LF,pictureLabels,tobdepwugbim,1391.00000006147,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1810080,LF,pictureLabels,tobdepwugbim,1319.53000003705,tob,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1826954,LF,pictureLabels,tobdepwugbim,884,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1846376,FL,pictureLabels,tobdepwugbim,1594.99999999395,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1828951,LF,pictureLabels,tobdepwugbim,1239.81499997899,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1846352,FL,pictureLabels,tobdepwugbim,1442.47000012547,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1810079,LF,pictureLabels,tobdepwugbim,1502.51000002027,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1825233,FL,pictureLabels,tobdepwugbim,1264,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1803023,LF,pictureLabels,tobdepwugbim,1320.64500002889,bim,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1802998,FL,pictureLabels,tobdepwugbim,1321.30499999039,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1828953,FL,pictureLabels,tobdepwugbim,1049.92000000121,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1826930,LF,pictureLabels,tobdepwugbim,963.549999985844,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1829239,LF,pictureLabels,tobdepwugbim,1072.90000002831,bim,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1802089,LF,pictureLabels,tobdepwugbim,1113.38999995496,wug,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1823786,FL,pictureLabels,tobdepwugbim,1958.49500000081,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1826951,FL,pictureLabels,tobdepwugbim,1442.86500004819,wug,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1810094,LF,pictureLabels,tobdepwugbim,708.890000008978,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1810112,LF,pictureLabels,tobdepwugbim,1010.52499999793,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1846354,FL,pictureLabels,tobdepwugbim,1545.11500000081,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1810097,LF,pictureLabels,tobdepwugbim,1592.87999989465,wug,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1798890,FL,pictureLabels,tobdepwugbim,1048.95000000036,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1851423,FL,pictureLabels,tobdepwugbim,1797.38999999966,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1802989,FL,pictureLabels,tobdepwugbim,1505.98000000173,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1823744,FL,pictureLabels,tobdepwugbim,1774.45500006434,tob,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1799783,LF,pictureLabels,tobdepwugbim,1605.49500002526,wug,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1803039,LF,pictureLabels,tobdepwugbim,1161.71000001486,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1828954,FL,pictureLabels,tobdepwugbim,2010.78500000038,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1826945,LF,pictureLabels,tobdepwugbim,1737.25999996532,tob,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1846363,FL,pictureLabels,tobdepwugbim,1216.64500000048,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1802114,LF,pictureLabels,tobdepwugbim,1367,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1826550,FL,pictureLabels,tobdepwugbim,1267.35000000184,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1800334,LF,pictureLabels,tobdepwugbim,119,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1826928,LF,pictureLabels,tobdepwugbim,813.555000000633,bim,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1826937,LF,pictureLabels,tobdepwugbim,949,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1846359,FL,pictureLabels,tobdepwugbim,828,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1826935,FL,pictureLabels,tobdepwugbim,587,wug,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1803483,FL,pictureLabels,tobdepwugbim,898.100000340492,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1803473,FL,pictureLabels,tobdepwugbim,1830.78500000562,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1802102,LF,pictureLabels,tobdepwugbim,1436.96499999892,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1802986,FL,pictureLabels,tobdepwugbim,1378,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1800336,LF,pictureLabels,tobdepwugbim,1214.45999998832,bim,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1826535,LF,pictureLabels,tobdepwugbim,1775.02999990247,tob,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1829020,FL,pictureLabels,tobdepwugbim,1895,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1839497,LF,pictureLabels,tobdepwugbim,1776.25500003342,wug,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1799963,FL,pictureLabels,tobdepwugbim,792.729999986477,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1803481,FL,pictureLabels,tobdepwugbim,925.999999999476,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1800478,FL,pictureLabels,tobdepwugbim,2437.03499995172,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1802092,LF,pictureLabels,tobdepwugbim,1273,bim,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1802993,LF,pictureLabels,tobdepwugbim,826.140000004671,bim,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1802109,FL,pictureLabels,tobdepwugbim,2491.56500003301,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1827024,LF,pictureLabels,tobdepwugbim,2031.18499997072,bim,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1851428,FL,pictureLabels,tobdepwugbim,906.325000003562,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1825238,LF,pictureLabels,tobdepwugbim,986.864999998943,wug,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1846262,LF,pictureLabels,tobdepwugbim,1625.800000038,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1800335,LF,pictureLabels,tobdepwugbim,1401.30499997758,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1802990,FL,pictureLabels,tobdepwugbim,1410.1650000012,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1800332,LF,pictureLabels,tobdepwugbim,2323.34500001161,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1846353,FL,pictureLabels,tobdepwugbim,818,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1826983,LF,pictureLabels,tobdepwugbim,688.600000008591,bim,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1851422,FL,pictureLabels,tobdepwugbim,908.995000063442,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1802992,LF,pictureLabels,tobdepwugbim,933.504999964498,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1802429,LF,pictureLabels,tobdepwugbim,1611.2000000031,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1845195,LF,pictureLabels,tobdepwugbim,841.825000010431,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1826940,LF,pictureLabels,tobdepwugbim,1025.69999988191,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1846355,FL,pictureLabels,tobdepwugbim,695.469999998691,bim,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1826943,FL,pictureLabels,tobdepwugbim,890.224999981001,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1826931,LF,pictureLabels,tobdepwugbim,697,bim,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1851493,FL,pictureLabels,tobdepwugbim,999.409999999916,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1839495,LF,pictureLabels,tobdepwugbim,714.219999998051,tob,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1800341,FL,pictureLabels,tobdepwugbim,853.784999999334,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1824284,FL,pictureLabels,tobdepwugbim,NA,NA,image-button-response,578,NA,470375,3,high,dep,blue,exp
47,1826969,FL,pictureLabels,tobdepwugbim,2366.35500006378,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1803468,LF,pictureLabels,tobdepwugbim,1230.23500002455,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1826532,FL,pictureLabels,tobdepwugbim,893.975000013597,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1826988,LF,pictureLabels,tobdepwugbim,1191.08500000031,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1825226,LF,pictureLabels,tobdepwugbim,3103.16499997862,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1810086,LF,pictureLabels,tobdepwugbim,1004.91000001784,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1827166,FL,pictureLabels,tobdepwugbim,1917,wug,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1825235,LF,pictureLabels,tobdepwugbim,1662,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1803489,FL,pictureLabels,tobdepwugbim,1510,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1826949,FL,pictureLabels,tobdepwugbim,2429.51499996707,wug,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1803474,LF,pictureLabels,tobdepwugbim,1605.29999999993,tob,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1825241,LF,pictureLabels,tobdepwugbim,719.589999993332,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1825250,LF,pictureLabels,tobdepwugbim,899.199868299766,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1803469,FL,pictureLabels,tobdepwugbim,2763.74999999814,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1802988,LF,pictureLabels,tobdepwugbim,1372.25499993656,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1824300,FL,pictureLabels,tobdepwugbim,3237.16499999864,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1827017,FL,pictureLabels,tobdepwugbim,1397.70000003045,tob,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1803490,FL,pictureLabels,tobdepwugbim,2326.84500000323,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1827017,FL,pictureLabels,tobdepwugbim,501.500000013039,wug,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1845206,FL,pictureLabels,tobdepwugbim,1692,bim,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1846243,LF,pictureLabels,tobdepwugbim,475.46999999939,tob,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1802095,FL,pictureLabels,tobdepwugbim,1211.84499999799,tob,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1826538,LF,pictureLabels,tobdepwugbim,1019.5900000399,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1800348,FL,pictureLabels,tobdepwugbim,593.725000013364,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1823753,LF,pictureLabels,tobdepwugbim,1123.04999993648,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1824287,LF,pictureLabels,tobdepwugbim,1134,wug,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1826929,LF,pictureLabels,tobdepwugbim,770,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1839507,FL,pictureLabels,tobdepwugbim,862.34999995213,wug,image-button-response,578,0,470375,3,high,dep,blue,exp
47,1845203,LF,pictureLabels,tobdepwugbim,953.355000005104,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1799788,FL,pictureLabels,tobdepwugbim,1467.0900000002,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1845201,FL,pictureLabels,tobdepwugbim,1158.85999996681,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1799599,FL,pictureLabels,tobdepwugbim,1651.58500000054,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1802091,LF,pictureLabels,tobdepwugbim,1327.57000000041,dep,image-button-response,578,1,470375,3,high,dep,blue,exp
47,1802216,LF,pictureLabels,tobdepwugbim,1304,wug,image-button-response,578,0,470375,3,high,dep,blue,exp
