resp,subjID,learning,task,fribbleID,label,rt,plugin,trialIndex,acc,fribbleFeatures,correctCategory,correctFrequency,correctLabel,body,trialType
52,1823768,LF,labelPictures,52_13_12_36_,wug,2021.38999999978,html-button-response,564,1,520275,2,high,wug,purple,exp
52,1805884,LF,labelPictures,52_13_12_36_,wug,1763.32499994896,html-button-response,592,1,520275,2,high,wug,purple,exp
52,1851566,LF,labelPictures,36_56_52_19_,tob,1708,html-button-response,504,0,520275,2,high,wug,purple,exp
52,1802984,LF,labelPictures,52_13_12_36_,wug,1465.16000002157,html-button-response,554,1,520275,2,high,wug,purple,exp
52,1826942,FL,labelPictures,52_13_12_36_,wug,1982.41499999852,html-button-response,546,1,520275,2,high,wug,purple,exp
52,1800331,FL,labelPictures,52_13_12_36_,wug,1183,html-button-response,566,1,520275,2,high,wug,purple,exp
52,1825225,LF,labelPictures,51_52_13_12_,wug,1412.10500002489,html-button-response,506,1,520275,2,high,wug,purple,exp
52,1826960,LF,labelPictures,51_52_13_12_,wug,2658.21500006132,html-button-response,514,1,520275,2,high,wug,purple,exp
52,1823770,FL,labelPictures,52_13_12_36_,wug,2021,html-button-response,546,1,520275,2,high,wug,purple,exp
52,1805816,LF,labelPictures,51_52_13_12_,wug,1082.56000000256,html-button-response,530,1,520275,2,high,wug,purple,exp
52,1825225,LF,labelPictures,36_56_52_19_,tob,1397.51499998965,html-button-response,572,0,520275,2,high,wug,purple,exp
52,1827631,FL,labelPictures,36_56_52_19_,tob,561.50000001071,html-button-response,534,0,520275,2,high,wug,purple,exp
52,1851570,LF,labelPictures,51_52_13_12_,wug,3094.56499999942,html-button-response,532,1,520275,2,high,wug,purple,exp
52,1845200,LF,labelPictures,52_13_12_36_,wug,1616.52999999933,html-button-response,586,1,520275,2,high,wug,purple,exp
52,1807546,LF,labelPictures,36_56_52_19_,tob,1281.02500003297,html-button-response,488,0,520275,2,high,wug,purple,exp
52,1823743,LF,labelPictures,52_13_12_36_,wug,1346.69500001473,html-button-response,486,1,520275,2,high,wug,purple,exp
52,1802164,LF,labelPictures,51_52_13_12_,wug,1376.7000000003,html-button-response,560,1,520275,2,high,wug,purple,exp
52,1828959,LF,labelPictures,52_13_12_36_,wug,964.219999994384,html-button-response,572,1,520275,2,high,wug,purple,exp
53,1800340,LF,labelPictures,14_53_10_37_,wug,2065.13000000268,html-button-response,574,0,530375,3,high,dep,blue,exp
53,1845196,LF,labelPictures,14_53_10_37_,wug,3455.75499999907,html-button-response,578,0,530375,3,high,dep,blue,exp
53,1825231,LF,labelPictures,14_53_10_37_,wug,1544.73500000313,html-button-response,488,0,530375,3,high,dep,blue,exp
53,1807532,FL,labelPictures,38_45_53_27_,bim,1654.99999999884,html-button-response,502,0,530375,3,high,dep,blue,exp
53,1803477,LF,labelPictures,14_53_10_37_,wug,1093.24499999639,html-button-response,590,0,530375,3,high,dep,blue,exp
53,1802107,FL,labelPictures,38_45_53_27_,bim,3311.74500007182,html-button-response,558,0,530375,3,high,dep,blue,exp
53,1802108,LF,labelPictures,14_53_10_37_,wug,1819,html-button-response,582,0,530375,3,high,dep,blue,exp
53,1826948,FL,labelPictures,14_53_10_37_,wug,3397.7700000105,html-button-response,562,0,530375,3,high,dep,blue,exp
53,1805848,LF,labelPictures,38_45_53_27_,bim,2514.1050000001,html-button-response,510,0,530375,3,high,dep,blue,exp
53,1802090,FL,labelPictures,14_53_10_37_,wug,1822.38499994855,html-button-response,496,0,530375,3,high,dep,blue,exp
53,1803478,LF,labelPictures,38_45_53_27_,bim,1370.41999999934,html-button-response,530,0,530375,3,high,dep,blue,exp
53,1846268,FL,labelPictures,14_53_10_37_,wug,2791.14999994636,html-button-response,500,0,530375,3,high,dep,blue,exp
53,1807538,FL,labelPictures,14_53_10_37_,wug,3400.22000018507,html-button-response,552,0,530375,3,high,dep,blue,exp
53,1802985,FL,labelPictures,14_53_10_37_,wug,1456.70500000042,html-button-response,546,0,530375,3,high,dep,blue,exp
53,1845982,FL,labelPictures,14_53_10_37_,wug,2495.99999999994,html-button-response,496,0,530375,3,high,dep,blue,exp
53,1829030,FL,labelPictures,14_53_10_37_,wug,3128.70000000112,html-button-response,572,0,530375,3,high,dep,blue,exp
53,1828946,FL,labelPictures,14_53_10_37_,wug,2373.12000000384,html-button-response,512,0,530375,3,high,dep,blue,exp
53,1802094,FL,labelPictures,14_53_10_37_,wug,1228.52500000037,html-button-response,522,0,530375,3,high,dep,blue,exp
53,1829030,FL,labelPictures,14_53_10_37_,wug,2128.09500000009,html-button-response,580,0,530375,3,high,dep,blue,exp
53,1845205,FL,labelPictures,14_53_10_37_,wug,1925.24499999126,html-button-response,530,0,530375,3,high,dep,blue,exp
53,1800338,FL,labelPictures,38_45_53_27_,bim,1360.06000003545,html-button-response,522,0,530375,3,high,dep,blue,exp
53,1803475,LF,labelPictures,38_45_53_27_,bim,1346.15500000655,html-button-response,530,0,530375,3,high,dep,blue,exp
53,1828964,FL,labelPictures,14_53_10_37_,wug,2855.05500000005,html-button-response,578,0,530375,3,high,dep,blue,exp
53,1826960,LF,labelPictures,14_53_10_37_,wug,863.309999927878,html-button-response,566,0,530375,3,high,dep,blue,exp
53,1800331,FL,labelPictures,14_53_10_37_,wug,1921,html-button-response,518,0,530375,3,high,dep,blue,exp
53,1828961,FL,labelPictures,14_53_10_37_,wug,1780.39499977604,html-button-response,526,0,530375,3,high,dep,blue,exp
53,1851568,LF,labelPictures,38_45_53_27_,bim,446.55999999668,html-button-response,548,0,530375,3,high,dep,blue,exp
53,1824289,LF,labelPictures,38_45_53_27_,bim,2213.74999987893,html-button-response,494,0,530375,3,high,dep,blue,exp
53,1851568,LF,labelPictures,14_53_10_37_,wug,341.854999998817,html-button-response,596,0,530375,3,high,dep,blue,exp
53,1807546,LF,labelPictures,14_53_10_37_,wug,1822.08499999251,html-button-response,562,0,530375,3,high,dep,blue,exp
53,1803478,LF,labelPictures,14_53_10_37_,wug,2996.90499999997,html-button-response,490,0,530375,3,high,dep,blue,exp
53,1826946,FL,labelPictures,14_53_10_37_,wug,2326.81499999989,html-button-response,506,0,530375,3,high,dep,blue,exp
53,1824046,FL,labelPictures,14_53_10_37_,wug,779.799999960233,html-button-response,536,0,530375,3,high,dep,blue,exp
53,1826947,FL,labelPictures,38_45_53_27_,bim,2070.75499999337,html-button-response,510,0,530375,3,high,dep,blue,exp
53,1803477,LF,labelPictures,14_53_10_37_,wug,2091.74499998335,html-button-response,496,0,530375,3,high,dep,blue,exp
53,1825232,FL,labelPictures,14_53_10_37_,wug,1514.40000004368,html-button-response,560,0,530375,3,high,dep,blue,exp
53,1839496,FL,labelPictures,38_45_53_27_,bim,1271.85499999905,html-button-response,596,0,530375,3,high,dep,blue,exp
53,1845200,LF,labelPictures,38_45_53_27_,bim,1653.37499999441,html-button-response,578,0,530375,3,high,dep,blue,exp
53,1828961,FL,labelPictures,14_53_10_37_,wug,1436.23999995179,html-button-response,556,0,530375,3,high,dep,blue,exp
53,1828947,FL,labelPictures,14_53_10_37_,wug,1514.61000001291,html-button-response,538,0,530375,3,high,dep,blue,exp
53,1851567,LF,labelPictures,14_53_10_37_,wug,716.890000003332,html-button-response,516,0,530375,3,high,dep,blue,exp
53,1828964,FL,labelPictures,14_53_10_37_,wug,2710.25499999803,html-button-response,540,0,530375,3,high,dep,blue,exp
53,1800340,LF,labelPictures,14_53_10_37_,wug,3341.4300000295,html-button-response,594,0,530375,3,high,dep,blue,exp
53,1845196,LF,labelPictures,14_53_10_37_,wug,2248.44999999914,html-button-response,498,0,530375,3,high,dep,blue,exp
53,1824046,FL,labelPictures,38_45_53_27_,bim,2371.64500000654,html-button-response,538,0,530375,3,high,dep,blue,exp
53,1798877,LF,labelPictures,14_53_10_37_,wug,1431.1999999918,html-button-response,562,0,530375,3,high,dep,blue,exp
53,1839564,LF,labelPictures,38_45_53_27_,bim,1588,html-button-response,584,0,530375,3,high,dep,blue,exp
53,1845982,FL,labelPictures,14_53_10_37_,wug,1944,html-button-response,546,0,530375,3,high,dep,blue,exp
53,1828947,FL,labelPictures,14_53_10_37_,wug,1384.02500003576,html-button-response,586,0,530375,3,high,dep,blue,exp
53,1825229,FL,labelPictures,14_53_10_37_,wug,1083.00000000006,html-button-response,518,0,530375,3,high,dep,blue,exp
53,1826946,FL,labelPictures,14_53_10_37_,wug,2480.04500000027,html-button-response,586,0,530375,3,high,dep,blue,exp
53,1824285,LF,labelPictures,38_45_53_27_,bim,1537.60499999777,html-button-response,548,0,530375,3,high,dep,blue,exp
53,1827631,FL,labelPictures,14_53_10_37_,wug,545.899999997346,html-button-response,560,0,530375,3,high,dep,blue,exp
54,1846268,FL,labelPictures,31_50_26_54_,tob,3473.55500003323,html-button-response,526,0,540225,2,low,wug,blue,exp
54,1826924,LF,labelPictures,14_54_29_21_,dep,1722.23499999382,html-button-response,500,0,540225,2,low,wug,blue,exp
54,1807534,LF,labelPictures,31_50_26_54_,tob,2886.7550001014,html-button-response,532,0,540225,2,low,wug,blue,exp
54,1805817,FL,labelPictures,14_54_29_21_,dep,1645.36499997484,html-button-response,512,0,540225,2,low,wug,blue,exp
54,1802094,FL,labelPictures,31_50_26_54_,tob,1781.82499999995,html-button-response,550,0,540225,2,low,wug,blue,exp
54,1851575,LF,labelPictures,41_14_54_50_,tob,3389.91499999992,html-button-response,522,0,540225,2,low,wug,blue,exp
54,1825257,FL,labelPictures,31_50_26_54_,tob,598.194999998668,html-button-response,566,0,540225,2,low,wug,blue,exp
54,1851604,LF,labelPictures,14_54_29_21_,dep,876.945000141859,html-button-response,532,0,540225,2,low,wug,blue,exp
54,1803486,LF,labelPictures,14_54_29_21_,dep,3097.42000000551,html-button-response,490,0,540225,2,low,wug,blue,exp
54,1823768,LF,labelPictures,41_14_54_50_,tob,1658.64499999955,html-button-response,510,0,540225,2,low,wug,blue,exp
54,1825225,LF,labelPictures,14_54_29_21_,dep,1516.31499998621,html-button-response,594,0,540225,2,low,wug,blue,exp
54,1851570,LF,labelPictures,14_54_29_21_,dep,3182.84499999939,html-button-response,496,0,540225,2,low,wug,blue,exp
54,1851570,LF,labelPictures,41_14_54_50_,tob,988.60500000231,html-button-response,596,0,540225,2,low,wug,blue,exp
54,1802117,LF,labelPictures,14_54_29_21_,dep,1579,html-button-response,488,0,540225,2,low,wug,blue,exp
54,1852721,LF,labelPictures,41_14_54_50_,tob,2978,html-button-response,596,0,540225,2,low,wug,blue,exp
54,1805815,FL,labelPictures,31_50_26_54_,tob,2768.8550001476,html-button-response,578,0,540225,2,low,wug,blue,exp
54,1826950,LF,labelPictures,31_50_26_54_,tob,1893.72499997262,html-button-response,530,0,540225,2,low,wug,blue,exp
54,1807532,FL,labelPictures,31_50_26_54_,tob,1179.00000000012,html-button-response,588,0,540225,2,low,wug,blue,exp
54,1802117,LF,labelPictures,14_54_29_21_,dep,3262,html-button-response,492,0,540225,2,low,wug,blue,exp
54,1827631,FL,labelPictures,14_54_29_21_,dep,1390.29999999912,html-button-response,502,0,540225,2,low,wug,blue,exp
54,1845983,FL,labelPictures,14_54_29_21_,dep,1987,html-button-response,514,0,540225,2,low,wug,blue,exp
54,1800331,FL,labelPictures,14_54_29_21_,dep,1761,html-button-response,582,0,540225,2,low,wug,blue,exp
54,1852726,LF,labelPictures,14_54_29_21_,dep,2028.53500001947,html-button-response,490,0,540225,2,low,wug,blue,exp
54,1823770,FL,labelPictures,41_14_54_50_,tob,2124,html-button-response,490,0,540225,2,low,wug,blue,exp
54,1851568,LF,labelPictures,14_54_29_21_,dep,539.195000004955,html-button-response,568,0,540225,2,low,wug,blue,exp
54,1852241,LF,labelPictures,41_14_54_50_,tob,1746.99999999988,html-button-response,570,0,540225,2,low,wug,blue,exp
54,1800346,LF,labelPictures,14_54_29_21_,dep,2910,html-button-response,552,0,540225,2,low,wug,blue,exp
54,1824285,LF,labelPictures,31_50_26_54_,tob,2636.81499999808,html-button-response,520,0,540225,2,low,wug,blue,exp
54,1851573,LF,labelPictures,14_54_29_21_,dep,1484.37000000558,html-button-response,496,0,540225,2,low,wug,blue,exp
54,1828971,FL,labelPictures,14_54_29_21_,dep,2347,html-button-response,574,0,540225,2,low,wug,blue,exp
54,1807546,LF,labelPictures,31_50_26_54_,tob,1330.2749999566,html-button-response,536,0,540225,2,low,wug,blue,exp
54,1807562,FL,labelPictures,14_54_29_21_,dep,2394.89999995567,html-button-response,596,0,540225,2,low,wug,blue,exp
54,1839496,FL,labelPictures,14_54_29_21_,dep,1184.76999999257,html-button-response,542,0,540225,2,low,wug,blue,exp
54,1827036,LF,labelPictures,14_54_29_21_,dep,1068,html-button-response,526,0,540225,2,low,wug,blue,exp
54,1825225,LF,labelPictures,31_50_26_54_,tob,2593.18500000518,html-button-response,548,0,540225,2,low,wug,blue,exp
54,1845228,FL,labelPictures,14_54_29_21_,dep,1662.01499999803,html-button-response,592,0,540225,2,low,wug,blue,exp
54,1802118,FL,labelPictures,14_54_29_21_,dep,2175.44500000076,html-button-response,498,0,540225,2,low,wug,blue,exp
54,1803017,LF,labelPictures,14_54_29_21_,dep,1157.27999992669,html-button-response,582,0,540225,2,low,wug,blue,exp
54,1807534,LF,labelPictures,14_54_29_21_,dep,2722.16000000481,html-button-response,564,0,540225,2,low,wug,blue,exp
54,1826932,FL,labelPictures,31_50_26_54_,tob,3350.96999999951,html-button-response,578,0,540225,2,low,wug,blue,exp
54,1851568,LF,labelPictures,41_14_54_50_,tob,229.979999996431,html-button-response,516,0,540225,2,low,wug,blue,exp
54,1807547,FL,labelPictures,14_54_29_21_,dep,2537.06500001135,html-button-response,572,0,540225,2,low,wug,blue,exp
54,1802093,LF,labelPictures,14_54_29_21_,dep,2478.83000000729,html-button-response,584,0,540225,2,low,wug,blue,exp
54,1826946,FL,labelPictures,14_54_29_21_,dep,2632.88500000001,html-button-response,502,0,540225,2,low,wug,blue,exp
54,1826924,LF,labelPictures,31_50_26_54_,tob,2488.40499998187,html-button-response,492,0,540225,2,low,wug,blue,exp
54,1839500,LF,labelPictures,14_54_29_21_,dep,1712.01499993913,html-button-response,496,0,540225,2,low,wug,blue,exp
54,1826934,FL,labelPictures,14_54_29_21_,dep,1671.44499999995,html-button-response,532,0,540225,2,low,wug,blue,exp
54,1802098,FL,labelPictures,14_54_29_21_,dep,1928.26499999501,html-button-response,554,0,540225,2,low,wug,blue,exp
54,1825229,FL,labelPictures,41_14_54_50_,tob,423,html-button-response,558,0,540225,2,low,wug,blue,exp
54,1802982,FL,labelPictures,31_50_26_54_,tob,1573.29000000027,html-button-response,510,0,540225,2,low,wug,blue,exp
54,1825245,FL,labelPictures,14_54_29_21_,dep,2760.00000000931,html-button-response,584,0,540225,2,low,wug,blue,exp
54,1827347,FL,labelPictures,14_54_29_21_,dep,3055.38000003435,html-button-response,522,0,540225,2,low,wug,blue,exp
54,1826934,FL,labelPictures,41_14_54_50_,tob,3179.82500000106,html-button-response,556,0,540225,2,low,wug,blue,exp
54,1828959,LF,labelPictures,14_54_29_21_,dep,1520.53999999771,html-button-response,578,0,540225,2,low,wug,blue,exp
54,1807583,LF,labelPictures,31_50_26_54_,tob,3013.07500014082,html-button-response,562,0,540225,2,low,wug,blue,exp
54,1845205,FL,labelPictures,31_50_26_54_,tob,3254.14000000455,html-button-response,586,0,540225,2,low,wug,blue,exp
54,1803026,FL,labelPictures,41_14_54_50_,tob,2792.90000000037,html-button-response,538,0,540225,2,low,wug,blue,exp
54,1802094,FL,labelPictures,41_14_54_50_,tob,1856.55500000028,html-button-response,516,0,540225,2,low,wug,blue,exp
54,1825225,LF,labelPictures,41_14_54_50_,tob,1463.78499999992,html-button-response,550,0,540225,2,low,wug,blue,exp
54,1802100,LF,labelPictures,14_54_29_21_,dep,2298.5800000024,html-button-response,540,0,540225,2,low,wug,blue,exp
54,1824289,LF,labelPictures,14_54_29_21_,dep,1044.51000015251,html-button-response,534,0,540225,2,low,wug,blue,exp
54,1826533,FL,labelPictures,14_54_29_21_,dep,2542.93500003405,html-button-response,506,0,540225,2,low,wug,blue,exp
54,1823770,FL,labelPictures,31_50_26_54_,tob,1990,html-button-response,550,0,540225,2,low,wug,blue,exp
54,1823770,FL,labelPictures,41_14_54_50_,tob,2788,html-button-response,536,0,540225,2,low,wug,blue,exp
54,1824290,FL,labelPictures,14_54_29_21_,dep,2341.37999999803,html-button-response,526,0,540225,2,low,wug,blue,exp
54,1852241,LF,labelPictures,14_54_29_21_,dep,2820,html-button-response,572,0,540225,2,low,wug,blue,exp
54,1803017,LF,labelPictures,14_54_29_21_,dep,1611.65999993682,html-button-response,524,0,540225,2,low,wug,blue,exp
54,1807533,LF,labelPictures,14_54_29_21_,dep,1355.2099999506,html-button-response,586,0,540225,2,low,wug,blue,exp
54,1825225,LF,labelPictures,14_54_29_21_,dep,3443.39000000036,html-button-response,500,0,540225,2,low,wug,blue,exp
54,1805815,FL,labelPictures,14_54_29_21_,dep,2285.72999988683,html-button-response,580,0,540225,2,low,wug,blue,exp
54,1800339,FL,labelPictures,41_14_54_50_,tob,2093.40999997221,html-button-response,496,0,540225,2,low,wug,blue,exp
54,1845228,FL,labelPictures,31_50_26_54_,tob,2070.93499999971,html-button-response,552,0,540225,2,low,wug,blue,exp
54,1828946,FL,labelPictures,14_54_29_21_,dep,1095.12000001268,html-button-response,554,0,540225,2,low,wug,blue,exp
54,1826946,FL,labelPictures,14_54_29_21_,dep,1872.08499999996,html-button-response,584,0,540225,2,low,wug,blue,exp
54,1845981,LF,labelPictures,41_14_54_50_,tob,3221.13999997964,html-button-response,490,0,540225,2,low,wug,blue,exp
54,1803484,FL,labelPictures,14_54_29_21_,dep,1809.75500005297,html-button-response,538,0,540225,2,low,wug,blue,exp
54,1851567,LF,labelPictures,14_54_29_21_,dep,2028.26500000083,html-button-response,488,0,540225,2,low,wug,blue,exp
54,1826536,FL,labelPictures,14_54_29_21_,dep,2083.01500001107,html-button-response,542,0,540225,2,low,wug,blue,exp
54,1826990,FL,labelPictures,14_54_29_21_,dep,2081.91000006627,html-button-response,546,0,540225,2,low,wug,blue,exp
54,1826934,FL,labelPictures,14_54_29_21_,dep,1101.08000000037,html-button-response,506,0,540225,2,low,wug,blue,exp
54,1803026,FL,labelPictures,14_54_29_21_,dep,2845.79000005033,html-button-response,512,0,540225,2,low,wug,blue,exp
54,1845993,FL,labelPictures,14_54_29_21_,dep,1059.88499999512,html-button-response,506,0,540225,2,low,wug,blue,exp
54,1800330,LF,labelPictures,14_54_29_21_,dep,1982.3449999094,html-button-response,518,0,540225,2,low,wug,blue,exp
54,1851575,LF,labelPictures,31_50_26_54_,tob,2398.41999999993,html-button-response,568,0,540225,2,low,wug,blue,exp
54,1845198,FL,labelPictures,14_54_29_21_,dep,1634.98500000022,html-button-response,562,0,540225,2,low,wug,blue,exp
54,1807534,LF,labelPictures,14_54_29_21_,dep,2177.64500004705,html-button-response,584,0,540225,2,low,wug,blue,exp
54,1852272,LF,labelPictures,41_14_54_50_,tob,3390.45500000066,html-button-response,494,0,540225,2,low,wug,blue,exp
54,1824294,LF,labelPictures,14_54_29_21_,dep,3171,html-button-response,486,0,540225,2,low,wug,blue,exp
54,1802098,FL,labelPictures,14_54_29_21_,dep,1716.23999997973,html-button-response,548,0,540225,2,low,wug,blue,exp
54,1824046,FL,labelPictures,14_54_29_21_,dep,1412.37499995623,html-button-response,524,0,540225,2,low,wug,blue,exp
54,1826938,LF,labelPictures,14_54_29_21_,dep,2251.83999992441,html-button-response,548,0,540225,2,low,wug,blue,exp
54,1805815,FL,labelPictures,14_54_29_21_,dep,2572.1200001426,html-button-response,594,0,540225,2,low,wug,blue,exp
54,1828946,FL,labelPictures,31_50_26_54_,tob,1782.52000000793,html-button-response,538,0,540225,2,low,wug,blue,exp
54,1851567,LF,labelPictures,31_50_26_54_,tob,1054.6949999989,html-button-response,514,0,540225,2,low,wug,blue,exp
54,1802982,FL,labelPictures,14_54_29_21_,dep,1095.01500000258,html-button-response,548,0,540225,2,low,wug,blue,exp
54,1824285,LF,labelPictures,31_50_26_54_,tob,1659.35999999777,html-button-response,570,0,540225,2,low,wug,blue,exp
54,1823770,FL,labelPictures,41_14_54_50_,tob,1831,html-button-response,562,0,540225,2,low,wug,blue,exp
54,1823745,LF,labelPictures,41_14_54_50_,tob,498.180000009597,html-button-response,514,0,540225,2,low,wug,blue,exp
54,1803026,FL,labelPictures,41_14_54_50_,tob,3468.87500002049,html-button-response,596,0,540225,2,low,wug,blue,exp
54,1826960,LF,labelPictures,14_54_29_21_,dep,2943.30000015907,html-button-response,546,0,540225,2,low,wug,blue,exp
54,1826534,FL,labelPictures,14_54_29_21_,dep,1104.720000003,html-button-response,500,0,540225,2,low,wug,blue,exp
54,1803477,LF,labelPictures,31_50_26_54_,tob,2513.85000010487,html-button-response,504,0,540225,2,low,wug,blue,exp
54,1802987,LF,labelPictures,14_54_29_21_,dep,2437.65499999968,html-button-response,576,0,540225,2,low,wug,blue,exp
54,1807534,LF,labelPictures,31_50_26_54_,tob,2880.17499994021,html-button-response,534,0,540225,2,low,wug,blue,exp
54,1851568,LF,labelPictures,31_50_26_54_,tob,124.880000002915,html-button-response,560,0,540225,2,low,wug,blue,exp
54,1823745,LF,labelPictures,41_14_54_50_,tob,236.955000000307,html-button-response,564,0,540225,2,low,wug,blue,exp
54,1823770,FL,labelPictures,14_54_29_21_,dep,2601,html-button-response,538,0,540225,2,low,wug,blue,exp
54,1852243,LF,labelPictures,41_14_54_50_,tob,3458.295000004,html-button-response,486,0,540225,2,low,wug,blue,exp
54,1800333,LF,labelPictures,31_50_26_54_,tob,3495.14000000083,html-button-response,558,0,540225,2,low,wug,blue,exp
54,1807534,LF,labelPictures,41_14_54_50_,tob,2593.24000007473,html-button-response,504,0,540225,2,low,wug,blue,exp
54,1828968,LF,labelPictures,14_54_29_21_,dep,2950.45000012033,html-button-response,562,0,540225,2,low,wug,blue,exp
54,1802984,LF,labelPictures,14_54_29_21_,dep,2863.8149999897,html-button-response,572,0,540225,2,low,wug,blue,exp
54,1845983,FL,labelPictures,31_50_26_54_,tob,2690,html-button-response,500,0,540225,2,low,wug,blue,exp
54,1805884,LF,labelPictures,14_54_29_21_,dep,1896.12000004854,html-button-response,502,0,540225,2,low,wug,blue,exp
54,1807538,FL,labelPictures,31_50_26_54_,tob,2070.82000002265,html-button-response,542,0,540225,2,low,wug,blue,exp
54,1803466,LF,labelPictures,41_14_54_50_,tob,2200.44500002405,html-button-response,538,0,540225,2,low,wug,blue,exp
54,1852241,LF,labelPictures,31_50_26_54_,tob,835,html-button-response,546,0,540225,2,low,wug,blue,exp
54,1852726,LF,labelPictures,14_54_29_21_,dep,1960.68499999819,html-button-response,594,0,540225,2,low,wug,blue,exp
54,1839506,FL,labelPictures,31_50_26_54_,tob,1435.85500004701,html-button-response,548,0,540225,2,low,wug,blue,exp
54,1807535,FL,labelPictures,41_14_54_50_,tob,2293,html-button-response,590,0,540225,2,low,wug,blue,exp
54,1845993,FL,labelPictures,14_54_29_21_,dep,1332.43000000948,html-button-response,492,0,540225,2,low,wug,blue,exp
54,1802093,LF,labelPictures,14_54_29_21_,dep,2130.97999998718,html-button-response,544,0,540225,2,low,wug,blue,exp
54,1800346,LF,labelPictures,14_54_29_21_,dep,2086,html-button-response,510,0,540225,2,low,wug,blue,exp
54,1802987,LF,labelPictures,14_54_29_21_,dep,853.060000000405,html-button-response,538,0,540225,2,low,wug,blue,exp
54,1839506,FL,labelPictures,41_14_54_50_,tob,3276.38999995543,html-button-response,506,0,540225,2,low,wug,blue,exp
54,1828959,LF,labelPictures,14_54_29_21_,dep,2467.35500000068,html-button-response,560,0,540225,2,low,wug,blue,exp
54,1827631,FL,labelPictures,14_54_29_21_,dep,631.90000000759,html-button-response,552,0,540225,2,low,wug,blue,exp
54,1803466,LF,labelPictures,41_14_54_50_,tob,2452.32500002021,html-button-response,548,0,540225,2,low,wug,blue,exp
54,1845983,FL,labelPictures,14_54_29_21_,dep,2188,html-button-response,502,0,540225,2,low,wug,blue,exp
54,1828957,LF,labelPictures,31_50_26_54_,tob,3428.27500001295,html-button-response,498,0,540225,2,low,wug,blue,exp
54,1803558,LF,labelPictures,14_54_29_21_,dep,3336.71499998309,html-button-response,536,0,540225,2,low,wug,blue,exp
54,1824290,FL,labelPictures,14_54_29_21_,dep,1918.30499999924,html-button-response,580,0,540225,2,low,wug,blue,exp
54,1846093,LF,labelPictures,14_54_29_21_,dep,1907.70500013605,html-button-response,582,0,540225,2,low,wug,blue,exp
54,1803466,LF,labelPictures,14_54_29_21_,dep,1713.96999998251,html-button-response,490,0,540225,2,low,wug,blue,exp
54,1828947,FL,labelPictures,14_54_29_21_,dep,1390.92500001425,html-button-response,486,0,540225,2,low,wug,blue,exp
54,1839503,FL,labelPictures,14_54_29_21_,dep,2263,html-button-response,512,0,540225,2,low,wug,blue,exp
54,1826947,FL,labelPictures,41_14_54_50_,tob,1117.16499994509,html-button-response,558,0,540225,2,low,wug,blue,exp
54,1826990,FL,labelPictures,14_54_29_21_,dep,1295.10999994818,html-button-response,486,0,540225,2,low,wug,blue,exp
54,1825243,LF,labelPictures,14_54_29_21_,dep,2054.449999996,html-button-response,586,0,540225,2,low,wug,blue,exp
54,1823770,FL,labelPictures,31_50_26_54_,tob,2268,html-button-response,594,0,540225,2,low,wug,blue,exp
54,1803558,LF,labelPictures,14_54_29_21_,dep,1723.05500000948,html-button-response,498,0,540225,2,low,wug,blue,exp
54,1802100,LF,labelPictures,14_54_29_21_,dep,2090.43500002008,html-button-response,510,0,540225,2,low,wug,blue,exp
54,1825225,LF,labelPictures,41_14_54_50_,tob,3144.01499999803,html-button-response,510,0,540225,2,low,wug,blue,exp
54,1845200,LF,labelPictures,31_50_26_54_,tob,3107.86000010557,html-button-response,570,0,540225,2,low,wug,blue,exp
54,1826963,LF,labelPictures,14_54_29_21_,dep,3418.33000001498,html-button-response,508,0,540225,2,low,wug,blue,exp
54,1807533,LF,labelPictures,14_54_29_21_,dep,1563.36500006728,html-button-response,510,0,540225,2,low,wug,blue,exp
54,1802090,FL,labelPictures,14_54_29_21_,dep,1355.37499992643,html-button-response,502,0,540225,2,low,wug,blue,exp
54,1802984,LF,labelPictures,41_14_54_50_,tob,2121.50999996811,html-button-response,566,0,540225,2,low,wug,blue,exp
54,1845209,LF,labelPictures,14_54_29_21_,dep,2657.40000000375,html-button-response,586,0,540225,2,low,wug,blue,exp
54,1803478,LF,labelPictures,14_54_29_21_,dep,1989.76500000025,html-button-response,518,0,540225,2,low,wug,blue,exp
54,1826960,LF,labelPictures,31_50_26_54_,tob,2505.10499998927,html-button-response,508,0,540225,2,low,wug,blue,exp
54,1802360,FL,labelPictures,41_14_54_50_,tob,1951.59500000044,html-button-response,492,0,540225,2,low,wug,blue,exp
54,1851575,LF,labelPictures,41_14_54_50_,tob,2404.78500000015,html-button-response,564,0,540225,2,low,wug,blue,exp
54,1802108,LF,labelPictures,14_54_29_21_,dep,2745,html-button-response,514,0,540225,2,low,wug,blue,exp
54,1802982,FL,labelPictures,41_14_54_50_,tob,3279.70500000083,html-button-response,500,0,540225,2,low,wug,blue,exp
54,1807564,LF,labelPictures,14_54_29_21_,dep,2542.90499998024,html-button-response,548,0,540225,2,low,wug,blue,exp
54,1827036,LF,labelPictures,14_54_29_21_,dep,1607,html-button-response,504,0,540225,2,low,wug,blue,exp
54,1803482,LF,labelPictures,31_50_26_54_,tob,1264.5799999591,html-button-response,532,0,540225,2,low,wug,blue,exp
54,1828957,LF,labelPictures,41_14_54_50_,tob,1804.15499996161,html-button-response,554,0,540225,2,low,wug,blue,exp
54,1802985,FL,labelPictures,14_54_29_21_,dep,2780.76000000053,html-button-response,520,0,540225,2,low,wug,blue,exp
