resp,category,fribbleSelected,task,subjID,trial,labelPresented,frequency,rt,list,acc,type_of_resp,expeType
missing,NA,NA,2AFC - 4 pictures,3528246,6,tob,low,3492.59899999999,3,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,43,tob,high,1559.35500003397,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,44,tob,high,867.595000192523,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,31,wug,low,448.284999933094,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,46,bim,control_low,1216.87999996357,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,47,bim,control_high,769.220000132918,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,48,wug,low,518.735000165179,1,NA,match,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,49,tob,low,620.239999843761,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,50,bim,control_high,493.179999990389,1,NA,match,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,55,wug,high,444.665000075474,1,NA,match,pilot2
missing,NA,NA,2AFC - 4 pictures,3528246,43,dep,low,3492.77799999999,3,NA,match,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,40,tob,low,466.074999887496,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,54,dep,low,631.969999987632,1,NA,match,pilot2
missing,NA,NA,2AFC - 4 pictures,3528246,31,wug,high,3492.77799999999,3,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,56,wug,high,494.674999965355,1,NA,match,pilot2
missing,NA,NA,2AFC - 4 pictures,3528273,32,tob,high,3497.59499999997,1,NA,match,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,45,dep,high,981.129999971017,1,NA,match,pilot2
missing,NA,NA,2AFC - 4 pictures,3528273,33,wug,high,3497.49799999999,1,NA,match,pilot2
missing,NA,NA,2AFC - 4 pictures,3528273,21,dep,low,3497.614,1,NA,match,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,52,tob,low,491.494999965653,1,NA,match,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,53,tob,low,487.669999944046,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3528273,27,wug,high,3497.52800000001,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,39,dep,high,541.075000073761,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3528273,30,wug,high,3497.815,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502650,9,wug,low,3500.07,1,NA,mismatch-type2,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,15,tob,high,1133.50000022911,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502650,6,dep,low,3500.623,1,NA,mismatch-type1,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,12,dep,low,3495.909,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,10,tob,high,1009.13000013679,1,NA,mismatch-type1,pilot2
missing,NA,NA,2AFC - 4 pictures,3518198,1,dep,low,3500,2,NA,match,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,42,wug,low,903.429999947548,1,NA,match,pilot2
missing,NA,NA,2AFC - 4 pictures,3528273,14,wug,high,3497.586,1,NA,match,pilot2
