fribbleID,subjID,trial_index,plugin,rt,prolificID,task,resp,learning,label,fribbleFeatures,correctCategory,correctFrequency,correctLabel,body,trialType,acc
37,pmz1eqhg0u,562,image-button-response,1636,5f1bfe98441e2743f34fa16a,pictureLabels,tob,LF,tobdepwugbim,370175,1,high,tob,red,exp,1
37,cjpw7y8c1k,562,image-button-response,1049,5efdc12f5d69f622915a97a1,pictureLabels,tob,LF,tobdepwugbim,370175,1,high,tob,red,exp,1
37,psp3bt1vuy,562,image-button-response,1114,5933d3c4ed2e9a0001d37ab4,pictureLabels,dep,FL,tobdepwugbim,370175,1,high,tob,red,exp,0
37,67zqwpqc3v,562,image-button-response,1364,5ea3066769713007dfc5f1c3,pictureLabels,tob,LF,tobdepwugbim,370175,1,high,tob,red,exp,1
37,jlov66vr8s,562,image-button-response,1326,5fc65eb000091528ea745f65,pictureLabels,tob,FL,tobdepwugbim,370175,1,high,tob,red,exp,1
37,kfhtlqkth4,562,image-button-response,1151,5edf8803c008532459792282,pictureLabels,tob,FL,tobdepwugbim,370175,1,high,tob,red,exp,1
37,8706z1pc24,562,image-button-response,1335,5c916456ec114b0016418dca,pictureLabels,dep,LF,tobdepwugbim,370175,1,high,tob,red,exp,0
37,ker7u0dhxt,562,image-button-response,1569,5c87d68fe5bc060001ee8498,pictureLabels,tob,FL,tobdepwugbim,370175,1,high,tob,red,exp,1
37,pusqm5jv5t,562,image-button-response,1204,5f477a85d919ec03cadfaddd,pictureLabels,dep,FL,tobdepwugbim,370175,1,high,tob,red,exp,0
37,t8qovvqyjq,562,image-button-response,1213,5f89cbc45b38f5016101011c,pictureLabels,tob,FL,tobdepwugbim,370175,1,high,tob,red,exp,1
38,xu8vthdm2k,564,image-button-response,915,5f85eb74d99dd00d735c107f,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,mvqchu948c,564,image-button-response,1276,5b421b9ac2e3810001763252,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,o0xz7vf2yt,564,image-button-response,1134,5f2b196c0c610f4ec3eb5451,pictureLabels,wug,LF,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,g8ez0w4wvj,564,image-button-response,637,5ec32348079dcc17451cac16,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,71bdswcm9k,564,image-button-response,901,5f591a5a9a49e211efead835,pictureLabels,wug,LF,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,5g2fbehb04,564,image-button-response,2216,591a1f4800a5650001276188,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,1e9hhup9lf,564,image-button-response,936,5cbc680bfb8dfe0001839ba2,pictureLabels,dep,LF,tobdepwugbim,380275,2,high,wug,purple,exp,0
38,fggxxfkvfo,564,image-button-response,1455,5fbfb86436a5de31c546f37b,pictureLabels,wug,LF,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,t2ubvm70lv,564,image-button-response,912,5f858743256d25036d9fa693,pictureLabels,wug,LF,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,j07stgzsr2,564,image-button-response,1023,5d77c0eb4a666c0019561a80,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,yj9gmh2tyv,564,image-button-response,1430,5e8dcc81e6686e035680594e,pictureLabels,wug,LF,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,67zqwpqc3v,564,image-button-response,1025,5ea3066769713007dfc5f1c3,pictureLabels,tob,LF,tobdepwugbim,380275,2,high,wug,purple,exp,0
38,3a2waojqmg,564,image-button-response,1068,5e6a2c7c5b057b08e930e89d,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,o7w146d4yj,564,image-button-response,784,5f343de4d0c07630b7f90b92,pictureLabels,wug,LF,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,85gul0f7qh,564,image-button-response,887,5e4ab1b4ca765d000edebd15,pictureLabels,wug,LF,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,ufb4y7bj2f,564,image-button-response,774,5c2ce112f422870001fcab1f,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,qfloq0vkd1,564,image-button-response,989,5acb896da3ba7a0001b4e99f,pictureLabels,wug,LF,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,1gynr5ywqp,564,image-button-response,1371,5db1bba0e20f58000b8717f6,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,pbt3n7l1gj,564,image-button-response,1326,5f63d70e4e460f141abccbc1,pictureLabels,tob,FL,tobdepwugbim,380275,2,high,wug,purple,exp,0
38,ek1v85vere,564,image-button-response,919,5bdcd99964215c0001282b34,pictureLabels,wug,LF,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,4euvjgbfcc,564,image-button-response,848,600355394a113e408f54cce5,pictureLabels,wug,LF,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,psp3bt1vuy,564,image-button-response,828,5933d3c4ed2e9a0001d37ab4,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,q963ed16o4,564,image-button-response,868,6006cf1238099707863fc7b4,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,uyc3tp4v50,564,image-button-response,805,6017d6a23bdebea5e9062e9d,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,xekfnorue1,564,image-button-response,1020,5a11a7d0f2e3460001edbe35,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,y20qp8dcxo,564,image-button-response,2298,5f578563765fec223eb51594,pictureLabels,wug,LF,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,9q76krfydn,564,image-button-response,1071,5f3d9a9f10a5f219cfe0b404,pictureLabels,dep,FL,tobdepwugbim,380275,2,high,wug,purple,exp,0
38,ym6cxam2f3,564,image-button-response,1046,5ee87dba82ed8101333c7744,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,e4s1gf870t,564,image-button-response,713,5f677b748c011837e12cba61,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,wod6ma11s3,564,image-button-response,1215,5f8228f40afba53534e6f583,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,8k7ujzqkju,564,image-button-response,1257,5e8b2e599abd417d9512a877,pictureLabels,tob,LF,tobdepwugbim,380275,2,high,wug,purple,exp,0
38,t8qovvqyjq,564,image-button-response,1152,5f89cbc45b38f5016101011c,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,3mctt6t3lt,564,image-button-response,740,5b3cb17b6779080001fe88c1,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,rl7z98kzoa,564,image-button-response,768,5faa8121f8f5533a5c7f7a20,pictureLabels,wug,LF,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,e9dxj57s6l,564,image-button-response,2985,5eb58476f88d4008fa483809,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,pusqm5jv5t,564,image-button-response,1111,5f477a85d919ec03cadfaddd,pictureLabels,bim,FL,tobdepwugbim,380275,2,high,wug,purple,exp,0
38,w2brxm7ay2,564,image-button-response,834,5f60713e595007000a8e1da7,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,aj9q5o0gf2,564,image-button-response,1248,5b01e69aa496b300013d5b9b,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,ol68ft1h8h,564,image-button-response,2239,5e5e17c97593e912e086c640,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,hcnkaylepg,564,image-button-response,1417,5ce8ebe9c9379d0019898681,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,163k2z1uov,564,image-button-response,2050,5f11ccbc1a1a2c08b4a99efb,pictureLabels,wug,LF,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,cjpw7y8c1k,564,image-button-response,1268,5efdc12f5d69f622915a97a1,pictureLabels,wug,LF,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,kfhtlqkth4,564,image-button-response,990,5edf8803c008532459792282,pictureLabels,dep,FL,tobdepwugbim,380275,2,high,wug,purple,exp,0
38,hc4uh4u04h,564,image-button-response,1139,5f5d6c3cbacc025bf0a03440,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,pmz1eqhg0u,564,image-button-response,1781,5f1bfe98441e2743f34fa16a,pictureLabels,dep,LF,tobdepwugbim,380275,2,high,wug,purple,exp,0
38,jlov66vr8s,564,image-button-response,1038,5fc65eb000091528ea745f65,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,ffbjr4pqha,564,image-button-response,1538,6009c27b9e9b700266fd52b5,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,ker7u0dhxt,564,image-button-response,721,5c87d68fe5bc060001ee8498,pictureLabels,wug,FL,tobdepwugbim,380275,2,high,wug,purple,exp,1
38,8706z1pc24,564,image-button-response,1869,5c916456ec114b0016418dca,pictureLabels,wug,LF,tobdepwugbim,380275,2,high,wug,purple,exp,1
39,71bdswcm9k,566,image-button-response,1121,5f591a5a9a49e211efead835,pictureLabels,tob,LF,tobdepwugbim,390325,3,low,dep,red,exp,0
39,o0xz7vf2yt,566,image-button-response,1492,5f2b196c0c610f4ec3eb5451,pictureLabels,tob,LF,tobdepwugbim,390325,3,low,dep,red,exp,0
39,kfhtlqkth4,566,image-button-response,2957,5edf8803c008532459792282,pictureLabels,tob,FL,tobdepwugbim,390325,3,low,dep,red,exp,0
39,psp3bt1vuy,566,image-button-response,942,5933d3c4ed2e9a0001d37ab4,pictureLabels,dep,FL,tobdepwugbim,390325,3,low,dep,red,exp,1
39,1e9hhup9lf,566,image-button-response,710,5cbc680bfb8dfe0001839ba2,pictureLabels,wug,LF,tobdepwugbim,390325,3,low,dep,red,exp,0
39,mvqchu948c,566,image-button-response,1317,5b421b9ac2e3810001763252,pictureLabels,dep,FL,tobdepwugbim,390325,3,low,dep,red,exp,1
39,yj9gmh2tyv,566,image-button-response,1260,5e8dcc81e6686e035680594e,pictureLabels,tob,LF,tobdepwugbim,390325,3,low,dep,red,exp,0
39,5g2fbehb04,566,image-button-response,NA,591a1f4800a5650001276188,pictureLabels,NA,FL,tobdepwugbim,390325,3,low,dep,red,exp,NA
39,j07stgzsr2,566,image-button-response,941,5d77c0eb4a666c0019561a80,pictureLabels,tob,FL,tobdepwugbim,390325,3,low,dep,red,exp,0
39,g8ez0w4wvj,566,image-button-response,695,5ec32348079dcc17451cac16,pictureLabels,tob,FL,tobdepwugbim,390325,3,low,dep,red,exp,0
39,1gynr5ywqp,566,image-button-response,2156,5db1bba0e20f58000b8717f6,pictureLabels,dep,FL,tobdepwugbim,390325,3,low,dep,red,exp,1
39,pbt3n7l1gj,566,image-button-response,1807,5f63d70e4e460f141abccbc1,pictureLabels,wug,FL,tobdepwugbim,390325,3,low,dep,red,exp,0
39,ek1v85vere,566,image-button-response,1054,5bdcd99964215c0001282b34,pictureLabels,tob,LF,tobdepwugbim,390325,3,low,dep,red,exp,0
39,4euvjgbfcc,566,image-button-response,1135,600355394a113e408f54cce5,pictureLabels,tob,LF,tobdepwugbim,390325,3,low,dep,red,exp,0
39,ffbjr4pqha,566,image-button-response,1287,6009c27b9e9b700266fd52b5,pictureLabels,wug,FL,tobdepwugbim,390325,3,low,dep,red,exp,0
39,q963ed16o4,566,image-button-response,1074,6006cf1238099707863fc7b4,pictureLabels,tob,FL,tobdepwugbim,390325,3,low,dep,red,exp,0
39,xekfnorue1,566,image-button-response,973,5a11a7d0f2e3460001edbe35,pictureLabels,dep,FL,tobdepwugbim,390325,3,low,dep,red,exp,1
39,uyc3tp4v50,566,image-button-response,824,6017d6a23bdebea5e9062e9d,pictureLabels,dep,FL,tobdepwugbim,390325,3,low,dep,red,exp,1
39,e9dxj57s6l,566,image-button-response,1748,5eb58476f88d4008fa483809,pictureLabels,tob,FL,tobdepwugbim,390325,3,low,dep,red,exp,0
39,xu8vthdm2k,566,image-button-response,1584,5f85eb74d99dd00d735c107f,pictureLabels,tob,FL,tobdepwugbim,390325,3,low,dep,red,exp,0
39,ym6cxam2f3,566,image-button-response,872,5ee87dba82ed8101333c7744,pictureLabels,tob,FL,tobdepwugbim,390325,3,low,dep,red,exp,0
39,85gul0f7qh,566,image-button-response,1005,5e4ab1b4ca765d000edebd15,pictureLabels,tob,LF,tobdepwugbim,390325,3,low,dep,red,exp,0
39,y20qp8dcxo,566,image-button-response,2319,5f578563765fec223eb51594,pictureLabels,bim,LF,tobdepwugbim,390325,3,low,dep,red,exp,0
39,ker7u0dhxt,566,image-button-response,925,5c87d68fe5bc060001ee8498,pictureLabels,tob,FL,tobdepwugbim,390325,3,low,dep,red,exp,0
39,t8qovvqyjq,566,image-button-response,1432,5f89cbc45b38f5016101011c,pictureLabels,dep,FL,tobdepwugbim,390325,3,low,dep,red,exp,1
39,cjpw7y8c1k,566,image-button-response,1203,5efdc12f5d69f622915a97a1,pictureLabels,tob,LF,tobdepwugbim,390325,3,low,dep,red,exp,0
39,pusqm5jv5t,566,image-button-response,1288,5f477a85d919ec03cadfaddd,pictureLabels,tob,FL,tobdepwugbim,390325,3,low,dep,red,exp,0
39,67zqwpqc3v,566,image-button-response,297,5ea3066769713007dfc5f1c3,pictureLabels,wug,LF,tobdepwugbim,390325,3,low,dep,red,exp,0
39,3a2waojqmg,566,image-button-response,1486,5e6a2c7c5b057b08e930e89d,pictureLabels,tob,FL,tobdepwugbim,390325,3,low,dep,red,exp,0
39,o7w146d4yj,566,image-button-response,1362,5f343de4d0c07630b7f90b92,pictureLabels,tob,LF,tobdepwugbim,390325,3,low,dep,red,exp,0
39,w2brxm7ay2,566,image-button-response,1513,5f60713e595007000a8e1da7,pictureLabels,dep,FL,tobdepwugbim,390325,3,low,dep,red,exp,1
39,ufb4y7bj2f,566,image-button-response,984,5c2ce112f422870001fcab1f,pictureLabels,tob,FL,tobdepwugbim,390325,3,low,dep,red,exp,0
39,fggxxfkvfo,566,image-button-response,1314,5fbfb86436a5de31c546f37b,pictureLabels,wug,LF,tobdepwugbim,390325,3,low,dep,red,exp,0
39,t2ubvm70lv,566,image-button-response,1350,5f858743256d25036d9fa693,pictureLabels,dep,LF,tobdepwugbim,390325,3,low,dep,red,exp,1
39,ol68ft1h8h,566,image-button-response,940,5e5e17c97593e912e086c640,pictureLabels,tob,FL,tobdepwugbim,390325,3,low,dep,red,exp,0
39,e4s1gf870t,566,image-button-response,893,5f677b748c011837e12cba61,pictureLabels,tob,FL,tobdepwugbim,390325,3,low,dep,red,exp,0
39,hc4uh4u04h,566,image-button-response,1219,5f5d6c3cbacc025bf0a03440,pictureLabels,tob,FL,tobdepwugbim,390325,3,low,dep,red,exp,0
39,pmz1eqhg0u,566,image-button-response,1468,5f1bfe98441e2743f34fa16a,pictureLabels,tob,LF,tobdepwugbim,390325,3,low,dep,red,exp,0
39,hcnkaylepg,566,image-button-response,1480,5ce8ebe9c9379d0019898681,pictureLabels,tob,FL,tobdepwugbim,390325,3,low,dep,red,exp,0
39,3mctt6t3lt,566,image-button-response,1680,5b3cb17b6779080001fe88c1,pictureLabels,dep,FL,tobdepwugbim,390325,3,low,dep,red,exp,1
39,rl7z98kzoa,566,image-button-response,986,5faa8121f8f5533a5c7f7a20,pictureLabels,dep,LF,tobdepwugbim,390325,3,low,dep,red,exp,1
39,9q76krfydn,566,image-button-response,742,5f3d9a9f10a5f219cfe0b404,pictureLabels,tob,FL,tobdepwugbim,390325,3,low,dep,red,exp,0
39,8k7ujzqkju,566,image-button-response,853,5e8b2e599abd417d9512a877,pictureLabels,wug,LF,tobdepwugbim,390325,3,low,dep,red,exp,0
39,163k2z1uov,566,image-button-response,1385,5f11ccbc1a1a2c08b4a99efb,pictureLabels,dep,LF,tobdepwugbim,390325,3,low,dep,red,exp,1
39,aj9q5o0gf2,566,image-button-response,2479,5b01e69aa496b300013d5b9b,pictureLabels,tob,FL,tobdepwugbim,390325,3,low,dep,red,exp,0
39,wod6ma11s3,566,image-button-response,2048,5f8228f40afba53534e6f583,pictureLabels,tob,FL,tobdepwugbim,390325,3,low,dep,red,exp,0
39,8706z1pc24,566,image-button-response,1458,5c916456ec114b0016418dca,pictureLabels,dep,LF,tobdepwugbim,390325,3,low,dep,red,exp,1
39,qfloq0vkd1,566,image-button-response,1548,5acb896da3ba7a0001b4e99f,pictureLabels,tob,LF,tobdepwugbim,390325,3,low,dep,red,exp,0
39,jlov66vr8s,566,image-button-response,1051,5fc65eb000091528ea745f65,pictureLabels,tob,FL,tobdepwugbim,390325,3,low,dep,red,exp,0
4,e4s1gf870t,496,image-button-response,1421,5f677b748c011837e12cba61,pictureLabels,dep,FL,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,ym6cxam2f3,496,image-button-response,1270,5ee87dba82ed8101333c7744,pictureLabels,dep,FL,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,hcnkaylepg,496,image-button-response,1404,5ce8ebe9c9379d0019898681,pictureLabels,dep,FL,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,o0xz7vf2yt,496,image-button-response,1583,5f2b196c0c610f4ec3eb5451,pictureLabels,dep,LF,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,163k2z1uov,496,image-button-response,1308,5f11ccbc1a1a2c08b4a99efb,pictureLabels,wug,LF,tobdepwugbim,40375,3,high,dep,blue,exp,0
4,kfhtlqkth4,496,image-button-response,3481,5edf8803c008532459792282,pictureLabels,dep,FL,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,pusqm5jv5t,496,image-button-response,1285,5f477a85d919ec03cadfaddd,pictureLabels,bim,FL,tobdepwugbim,40375,3,high,dep,blue,exp,0
4,psp3bt1vuy,496,image-button-response,1533,5933d3c4ed2e9a0001d37ab4,pictureLabels,dep,FL,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,4euvjgbfcc,496,image-button-response,NA,600355394a113e408f54cce5,pictureLabels,NA,LF,tobdepwugbim,40375,3,high,dep,blue,exp,NA
4,1gynr5ywqp,496,image-button-response,1415,5db1bba0e20f58000b8717f6,pictureLabels,tob,FL,tobdepwugbim,40375,3,high,dep,blue,exp,0
4,9q76krfydn,496,image-button-response,1397,5f3d9a9f10a5f219cfe0b404,pictureLabels,wug,FL,tobdepwugbim,40375,3,high,dep,blue,exp,0
4,qfloq0vkd1,496,image-button-response,1052,5acb896da3ba7a0001b4e99f,pictureLabels,dep,LF,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,71bdswcm9k,496,image-button-response,1828,5f591a5a9a49e211efead835,pictureLabels,tob,LF,tobdepwugbim,40375,3,high,dep,blue,exp,0
4,mvqchu948c,496,image-button-response,2488,5b421b9ac2e3810001763252,pictureLabels,tob,FL,tobdepwugbim,40375,3,high,dep,blue,exp,0
4,y20qp8dcxo,496,image-button-response,2784,5f578563765fec223eb51594,pictureLabels,dep,LF,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,xu8vthdm2k,496,image-button-response,1392,5f85eb74d99dd00d735c107f,pictureLabels,dep,FL,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,ker7u0dhxt,496,image-button-response,1472,5c87d68fe5bc060001ee8498,pictureLabels,wug,FL,tobdepwugbim,40375,3,high,dep,blue,exp,0
4,jlov66vr8s,496,image-button-response,3370,5fc65eb000091528ea745f65,pictureLabels,dep,FL,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,cjpw7y8c1k,496,image-button-response,3250,5efdc12f5d69f622915a97a1,pictureLabels,dep,LF,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,pmz1eqhg0u,496,image-button-response,NA,5f1bfe98441e2743f34fa16a,pictureLabels,NA,LF,tobdepwugbim,40375,3,high,dep,blue,exp,NA
4,rl7z98kzoa,496,image-button-response,1946,5faa8121f8f5533a5c7f7a20,pictureLabels,wug,LF,tobdepwugbim,40375,3,high,dep,blue,exp,0
4,3mctt6t3lt,496,image-button-response,1616,5b3cb17b6779080001fe88c1,pictureLabels,dep,FL,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,yj9gmh2tyv,496,image-button-response,2987,5e8dcc81e6686e035680594e,pictureLabels,dep,LF,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,o7w146d4yj,496,image-button-response,1520,5f343de4d0c07630b7f90b92,pictureLabels,dep,LF,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,xekfnorue1,496,image-button-response,2011,5a11a7d0f2e3460001edbe35,pictureLabels,tob,FL,tobdepwugbim,40375,3,high,dep,blue,exp,0
4,ufb4y7bj2f,496,image-button-response,1003,5c2ce112f422870001fcab1f,pictureLabels,dep,FL,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,uyc3tp4v50,496,image-button-response,3381,6017d6a23bdebea5e9062e9d,pictureLabels,dep,FL,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,1e9hhup9lf,496,image-button-response,1525,5cbc680bfb8dfe0001839ba2,pictureLabels,wug,LF,tobdepwugbim,40375,3,high,dep,blue,exp,0
4,t2ubvm70lv,496,image-button-response,3298,5f858743256d25036d9fa693,pictureLabels,bim,LF,tobdepwugbim,40375,3,high,dep,blue,exp,0
4,g8ez0w4wvj,496,image-button-response,1308,5ec32348079dcc17451cac16,pictureLabels,dep,FL,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,ol68ft1h8h,496,image-button-response,2738,5e5e17c97593e912e086c640,pictureLabels,wug,FL,tobdepwugbim,40375,3,high,dep,blue,exp,0
4,8706z1pc24,496,image-button-response,1877,5c916456ec114b0016418dca,pictureLabels,tob,LF,tobdepwugbim,40375,3,high,dep,blue,exp,0
4,pbt3n7l1gj,496,image-button-response,1004,5f63d70e4e460f141abccbc1,pictureLabels,dep,FL,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,ffbjr4pqha,496,image-button-response,924,6009c27b9e9b700266fd52b5,pictureLabels,dep,FL,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,8k7ujzqkju,496,image-button-response,1487,5e8b2e599abd417d9512a877,pictureLabels,wug,LF,tobdepwugbim,40375,3,high,dep,blue,exp,0
4,ek1v85vere,496,image-button-response,1106,5bdcd99964215c0001282b34,pictureLabels,dep,LF,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,e9dxj57s6l,496,image-button-response,1960,5eb58476f88d4008fa483809,pictureLabels,dep,FL,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,3a2waojqmg,496,image-button-response,1388,5e6a2c7c5b057b08e930e89d,pictureLabels,dep,FL,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,w2brxm7ay2,496,image-button-response,3198,5f60713e595007000a8e1da7,pictureLabels,dep,FL,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,q963ed16o4,496,image-button-response,1014,6006cf1238099707863fc7b4,pictureLabels,dep,FL,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,aj9q5o0gf2,496,image-button-response,2109,5b01e69aa496b300013d5b9b,pictureLabels,dep,FL,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,85gul0f7qh,496,image-button-response,2912,5e4ab1b4ca765d000edebd15,pictureLabels,dep,LF,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,hc4uh4u04h,496,image-button-response,1588,5f5d6c3cbacc025bf0a03440,pictureLabels,dep,FL,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,j07stgzsr2,496,image-button-response,1324,5d77c0eb4a666c0019561a80,pictureLabels,dep,FL,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,t8qovvqyjq,496,image-button-response,1069,5f89cbc45b38f5016101011c,pictureLabels,dep,FL,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,5g2fbehb04,496,image-button-response,2958,591a1f4800a5650001276188,pictureLabels,dep,FL,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,67zqwpqc3v,496,image-button-response,2640,5ea3066769713007dfc5f1c3,pictureLabels,wug,LF,tobdepwugbim,40375,3,high,dep,blue,exp,0
4,wod6ma11s3,496,image-button-response,1032,5f8228f40afba53534e6f583,pictureLabels,dep,FL,tobdepwugbim,40375,3,high,dep,blue,exp,1
4,fggxxfkvfo,496,image-button-response,1939,5fbfb86436a5de31c546f37b,pictureLabels,dep,LF,tobdepwugbim,40375,3,high,dep,blue,exp,1
40,71bdswcm9k,568,image-button-response,643,5f591a5a9a49e211efead835,pictureLabels,tob,LF,tobdepwugbim,400325,3,low,dep,red,exp,0
40,4euvjgbfcc,568,image-button-response,951,600355394a113e408f54cce5,pictureLabels,tob,LF,tobdepwugbim,400325,3,low,dep,red,exp,0
40,kfhtlqkth4,568,image-button-response,1346,5edf8803c008532459792282,pictureLabels,tob,FL,tobdepwugbim,400325,3,low,dep,red,exp,0
40,cjpw7y8c1k,568,image-button-response,564,5efdc12f5d69f622915a97a1,pictureLabels,tob,LF,tobdepwugbim,400325,3,low,dep,red,exp,0
40,psp3bt1vuy,568,image-button-response,910,5933d3c4ed2e9a0001d37ab4,pictureLabels,dep,FL,tobdepwugbim,400325,3,low,dep,red,exp,1
40,mvqchu948c,568,image-button-response,1294,5b421b9ac2e3810001763252,pictureLabels,dep,FL,tobdepwugbim,400325,3,low,dep,red,exp,1
40,o0xz7vf2yt,568,image-button-response,628,5f2b196c0c610f4ec3eb5451,pictureLabels,tob,LF,tobdepwugbim,400325,3,low,dep,red,exp,0
40,xekfnorue1,568,image-button-response,663,5a11a7d0f2e3460001edbe35,pictureLabels,dep,FL,tobdepwugbim,400325,3,low,dep,red,exp,1
40,w2brxm7ay2,568,image-button-response,710,5f60713e595007000a8e1da7,pictureLabels,dep,FL,tobdepwugbim,400325,3,low,dep,red,exp,1
40,pusqm5jv5t,568,image-button-response,2999,5f477a85d919ec03cadfaddd,pictureLabels,tob,FL,tobdepwugbim,400325,3,low,dep,red,exp,0
40,ffbjr4pqha,568,image-button-response,498,6009c27b9e9b700266fd52b5,pictureLabels,wug,FL,tobdepwugbim,400325,3,low,dep,red,exp,0
40,xu8vthdm2k,568,image-button-response,815,5f85eb74d99dd00d735c107f,pictureLabels,tob,FL,tobdepwugbim,400325,3,low,dep,red,exp,0
40,ol68ft1h8h,568,image-button-response,925,5e5e17c97593e912e086c640,pictureLabels,tob,FL,tobdepwugbim,400325,3,low,dep,red,exp,0
40,q963ed16o4,568,image-button-response,857,6006cf1238099707863fc7b4,pictureLabels,tob,FL,tobdepwugbim,400325,3,low,dep,red,exp,0
40,ek1v85vere,568,image-button-response,891,5bdcd99964215c0001282b34,pictureLabels,tob,LF,tobdepwugbim,400325,3,low,dep,red,exp,0
40,ker7u0dhxt,568,image-button-response,714,5c87d68fe5bc060001ee8498,pictureLabels,tob,FL,tobdepwugbim,400325,3,low,dep,red,exp,0
40,hc4uh4u04h,568,image-button-response,1057,5f5d6c3cbacc025bf0a03440,pictureLabels,dep,FL,tobdepwugbim,400325,3,low,dep,red,exp,1
40,pbt3n7l1gj,568,image-button-response,839,5f63d70e4e460f141abccbc1,pictureLabels,wug,FL,tobdepwugbim,400325,3,low,dep,red,exp,0
40,t8qovvqyjq,568,image-button-response,873,5f89cbc45b38f5016101011c,pictureLabels,dep,FL,tobdepwugbim,400325,3,low,dep,red,exp,1
40,rl7z98kzoa,568,image-button-response,639,5faa8121f8f5533a5c7f7a20,pictureLabels,dep,LF,tobdepwugbim,400325,3,low,dep,red,exp,1
