subjID learning frequency type label fribble fribbleCategory resp
1431948 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1431948 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1459015 LF high match dep_cat1 1.1 cat1 -80
1459015 LF high match bim_cat2 2.1 cat2 NA
1459015 LF high match tob_cat3 3.1 cat3 NA
1459015 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1459015 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1459015 LF high mismatch-type1 tob_cat3 2.1 cat2 -99.75
1459015 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1459015 LF high mismatch-type2 bim_cat2 3.1 cat3 -99.75
1459015 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1431968 LF high match dep_cat1 1.1 cat1 NA
1431968 LF high match bim_cat2 2.1 cat2 100
1431968 LF high match tob_cat3 3.1 cat3 NA
1431968 LF high mismatch-type1 dep_cat1 3.1 cat3 -100
1431968 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1431968 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1431968 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1431968 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1431968 LF high mismatch-type2 tob_cat3 1.1 cat1 -86.25
1431959 LF high match dep_cat1 1.1 cat1 100
1431959 LF high match bim_cat2 2.1 cat2 NA
1431959 LF high match tob_cat3 3.1 cat3 NA
1431959 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1431959 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1431959 LF high mismatch-type1 tob_cat3 2.1 cat2 -100
1431959 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1431959 LF high mismatch-type2 bim_cat2 3.1 cat3 -100
1431959 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1422678 LF high match dep_cat1 1.1 cat1 NA
1422678 LF high match bim_cat2 2.1 cat2 NA
1422678 LF high match tob_cat3 3.1 cat3 54
1422678 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1422678 LF high mismatch-type1 bim_cat2 1.1 cat1 -74.6666666666667
1422678 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1422678 LF high mismatch-type2 dep_cat1 2.1 cat2 -62.75
1422678 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1422678 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1432007 LF high match dep_cat1 1.1 cat1 NA
1432007 LF high match bim_cat2 2.1 cat2 100
1432007 LF high match tob_cat3 3.1 cat3 NA
1432007 LF high mismatch-type1 dep_cat1 3.1 cat3 100
1432007 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1432007 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1432007 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1432007 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1432007 LF high mismatch-type2 tob_cat3 1.1 cat1 0
1432301 LF high match dep_cat1 1.1 cat1 NA
1432301 LF high match bim_cat2 2.1 cat2 NA
1432301 LF high match tob_cat3 3.1 cat3 95.3333333333333
1432301 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1432301 LF high mismatch-type1 bim_cat2 1.1 cat1 -100
1432301 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1432301 LF high mismatch-type2 dep_cat1 2.1 cat2 -100
1432301 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1432301 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1431998 LF high match dep_cat1 1.1 cat1 NA
1431998 LF high match bim_cat2 2.1 cat2 NA
1431998 LF high match tob_cat3 3.1 cat3 NA
1431998 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1431998 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1431998 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1431998 LF high mismatch-type2 dep_cat1 2.1 cat2 -74.75
1431998 LF high mismatch-type2 bim_cat2 3.1 cat3 -64.75
1431998 LF high mismatch-type2 tob_cat3 1.1 cat1 -65
1431970 LF high match dep_cat1 1.1 cat1 NA
1431970 LF high match bim_cat2 2.1 cat2 NA
1431970 LF high match tob_cat3 3.1 cat3 NA
1431970 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1431970 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1431970 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1431970 LF high mismatch-type2 dep_cat1 2.1 cat2 0
1431970 LF high mismatch-type2 bim_cat2 3.1 cat3 50
1431970 LF high mismatch-type2 tob_cat3 1.1 cat1 25.75
1420573 LF high match dep_cat1 1.1 cat1 37.75
1420573 LF high match bim_cat2 2.1 cat2 -96.6666666666667
1420573 LF high match tob_cat3 3.1 cat3 -28.3333333333333
1420573 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1420573 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1420573 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1420573 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1420573 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1420573 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1458996 LF high match dep_cat1 1.1 cat1 100
1458996 LF high match bim_cat2 2.1 cat2 100
1458996 LF high match tob_cat3 3.1 cat3 100
1458996 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1458996 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1458996 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1458996 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1458996 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1458996 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1422473 LF high match dep_cat1 1.1 cat1 21.75
1422473 LF high match bim_cat2 2.1 cat2 74
1422473 LF high match tob_cat3 3.1 cat3 100
1422473 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1422473 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1422473 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1422473 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1422473 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1422473 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1431963 LF high match dep_cat1 1.1 cat1 26
1431963 LF high match bim_cat2 2.1 cat2 NA
1431963 LF high match tob_cat3 3.1 cat3 NA
1431963 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1431963 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1431963 LF high mismatch-type1 tob_cat3 2.1 cat2 -95.5
1431963 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1431963 LF high mismatch-type2 bim_cat2 3.1 cat3 -100
1431963 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1420577 LF high match dep_cat1 1.1 cat1 73.25
1420577 LF high match bim_cat2 2.1 cat2 35
1420577 LF high match tob_cat3 3.1 cat3 -57
1420577 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1420577 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1420577 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1420577 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1420577 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1420577 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1431989 LF high match dep_cat1 1.1 cat1 NA
1431989 LF high match bim_cat2 2.1 cat2 NA
1431989 LF high match tob_cat3 3.1 cat3 NA
1431989 LF high mismatch-type1 dep_cat1 3.1 cat3 -31.5
1431989 LF high mismatch-type1 bim_cat2 1.1 cat1 -58.3333333333333
1431989 LF high mismatch-type1 tob_cat3 2.1 cat2 90.75
1431989 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1431989 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1431989 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1458998 LF high match dep_cat1 1.1 cat1 100
1458998 LF high match bim_cat2 2.1 cat2 91.5
1458998 LF high match tob_cat3 3.1 cat3 100
1458998 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1458998 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1458998 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1458998 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1458998 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1458998 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1422715 LF high match dep_cat1 1.1 cat1 100
1422715 LF high match bim_cat2 2.1 cat2 97.6666666666667
1422715 LF high match tob_cat3 3.1 cat3 100
1422715 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1422715 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1422715 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1422715 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1422715 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1422715 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1432030 LF high match dep_cat1 1.1 cat1 100
1432030 LF high match bim_cat2 2.1 cat2 NA
1432030 LF high match tob_cat3 3.1 cat3 NA
1432030 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1432030 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1432030 LF high mismatch-type1 tob_cat3 2.1 cat2 -100
1432030 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1432030 LF high mismatch-type2 bim_cat2 3.1 cat3 -44.25
1432030 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1414933 LF high match dep_cat1 1.1 cat1 100
1414933 LF high match bim_cat2 2.1 cat2 26.25
1414933 LF high match tob_cat3 3.1 cat3 14.75
1414933 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1414933 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1414933 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1414933 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1414933 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1414933 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1431954 LF high match dep_cat1 1.1 cat1 NA
1431954 LF high match bim_cat2 2.1 cat2 NA
1431954 LF high match tob_cat3 3.1 cat3 NA
1431954 LF high mismatch-type1 dep_cat1 3.1 cat3 -29
1431954 LF high mismatch-type1 bim_cat2 1.1 cat1 -0.5
1431954 LF high mismatch-type1 tob_cat3 2.1 cat2 -40
1431954 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1431954 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1431954 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1432323 LF high match dep_cat1 1.1 cat1 NA
1432323 LF high match bim_cat2 2.1 cat2 100
1432323 LF high match tob_cat3 3.1 cat3 NA
1432323 LF high mismatch-type1 dep_cat1 3.1 cat3 -54.5
1432323 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1432323 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1432323 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1432323 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1432323 LF high mismatch-type2 tob_cat3 1.1 cat1 -72
1422476 LF high match dep_cat1 1.1 cat1 100
1422476 LF high match bim_cat2 2.1 cat2 NA
1422476 LF high match tob_cat3 3.1 cat3 NA
1422476 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1422476 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1422476 LF high mismatch-type1 tob_cat3 2.1 cat2 26
1422476 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1422476 LF high mismatch-type2 bim_cat2 3.1 cat3 -23.5
1422476 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1431952 LF high match dep_cat1 1.1 cat1 NA
1431952 LF high match bim_cat2 2.1 cat2 NA
1431952 LF high match tob_cat3 3.1 cat3 -10.25
1431952 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1431952 LF high mismatch-type1 bim_cat2 1.1 cat1 6
1431952 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1431952 LF high mismatch-type2 dep_cat1 2.1 cat2 -2.25
1431952 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1431952 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1431999 LF high match dep_cat1 1.1 cat1 69.3333333333333
1431999 LF high match bim_cat2 2.1 cat2 84.25
1431999 LF high match tob_cat3 3.1 cat3 83.5
1431999 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1431999 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1431999 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1431999 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1431999 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1431999 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1459025 LF high match dep_cat1 1.1 cat1 NA
1459025 LF high match bim_cat2 2.1 cat2 1.5
1459025 LF high match tob_cat3 3.1 cat3 NA
1459025 LF high mismatch-type1 dep_cat1 3.1 cat3 -31.5
1459025 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1459025 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1459025 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1459025 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1459025 LF high mismatch-type2 tob_cat3 1.1 cat1 8.5
1459699 LF high match dep_cat1 1.1 cat1 75
1459699 LF high match bim_cat2 2.1 cat2 62.25
1459699 LF high match tob_cat3 3.1 cat3 100
1459699 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1459699 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1459699 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1459699 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1459699 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1459699 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1459700 LF high match dep_cat1 1.1 cat1 NA
1459700 LF high match bim_cat2 2.1 cat2 NA
1459700 LF high match tob_cat3 3.1 cat3 NA
1459700 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1459700 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1459700 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1459700 LF high mismatch-type2 dep_cat1 2.1 cat2 15
1459700 LF high mismatch-type2 bim_cat2 3.1 cat3 -84.6666666666667
1459700 LF high mismatch-type2 tob_cat3 1.1 cat1 -99.75
1422681 LF high match dep_cat1 1.1 cat1 NA
1422681 LF high match bim_cat2 2.1 cat2 NA
1422681 LF high match tob_cat3 3.1 cat3 NA
1422681 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1422681 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1422681 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1422681 LF high mismatch-type2 dep_cat1 2.1 cat2 -79.3333333333333
1422681 LF high mismatch-type2 bim_cat2 3.1 cat3 -56.75
1422681 LF high mismatch-type2 tob_cat3 1.1 cat1 -98.6666666666667
1459067 LF high match dep_cat1 1.1 cat1 NA
1459067 LF high match bim_cat2 2.1 cat2 NA
1459067 LF high match tob_cat3 3.1 cat3 NA
1459067 LF high mismatch-type1 dep_cat1 3.1 cat3 -58
1459067 LF high mismatch-type1 bim_cat2 1.1 cat1 -60.5
1459067 LF high mismatch-type1 tob_cat3 2.1 cat2 59.3333333333333
1459067 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1459067 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1459067 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1422676 LF high match dep_cat1 1.1 cat1 NA
1422676 LF high match bim_cat2 2.1 cat2 NA
1422676 LF high match tob_cat3 3.1 cat3 NA
1422676 LF high mismatch-type1 dep_cat1 3.1 cat3 21.25
1422676 LF high mismatch-type1 bim_cat2 1.1 cat1 87
1422676 LF high mismatch-type1 tob_cat3 2.1 cat2 64.75
1422676 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1422676 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1422676 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1420204 LF high match dep_cat1 1.1 cat1 NA
1420204 LF high match bim_cat2 2.1 cat2 NA
1420204 LF high match tob_cat3 3.1 cat3 100
1420204 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1420204 LF high mismatch-type1 bim_cat2 1.1 cat1 -55.6666666666667
1420204 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1420204 LF high mismatch-type2 dep_cat1 2.1 cat2 -100
1420204 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1420204 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1420185 LF high match dep_cat1 1.1 cat1 54.25
1420185 LF high match bim_cat2 2.1 cat2 97
1420185 LF high match tob_cat3 3.1 cat3 47.5
1420185 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1420185 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1420185 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1420185 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1420185 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1420185 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1459709 LF high match dep_cat1 1.1 cat1 NA
1459709 LF high match bim_cat2 2.1 cat2 NA
1459709 LF high match tob_cat3 3.1 cat3 NA
1459709 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1459709 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1459709 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1459709 LF high mismatch-type2 dep_cat1 2.1 cat2 -59
1459709 LF high mismatch-type2 bim_cat2 3.1 cat3 -33
1459709 LF high mismatch-type2 tob_cat3 1.1 cat1 22
1420552 LF high match dep_cat1 1.1 cat1 NA
1420552 LF high match bim_cat2 2.1 cat2 NA
1420552 LF high match tob_cat3 3.1 cat3 41
1420552 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1420552 LF high mismatch-type1 bim_cat2 1.1 cat1 -3
1420552 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1420552 LF high mismatch-type2 dep_cat1 2.1 cat2 -11.6666666666667
1420552 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1420552 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1431966 LF high match dep_cat1 1.1 cat1 NA
1431966 LF high match bim_cat2 2.1 cat2 NA
1431966 LF high match tob_cat3 3.1 cat3 NA
1431966 LF high mismatch-type1 dep_cat1 3.1 cat3 -0.75
1431966 LF high mismatch-type1 bim_cat2 1.1 cat1 -66.5
1431966 LF high mismatch-type1 tob_cat3 2.1 cat2 -63.75
1431966 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1431966 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1431966 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1459109 LF high match dep_cat1 1.1 cat1 NA
1459109 LF high match bim_cat2 2.1 cat2 NA
1459109 LF high match tob_cat3 3.1 cat3 NA
1459109 LF high mismatch-type1 dep_cat1 3.1 cat3 19
1459109 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1459109 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1459109 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1459109 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1459109 LF high mismatch-type2 tob_cat3 1.1 cat1 -22.3333333333333
1422467 LF high match dep_cat1 1.1 cat1 NA
1422467 LF high match bim_cat2 2.1 cat2 NA
1422467 LF high match tob_cat3 3.1 cat3 66.75
1422467 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1422467 LF high mismatch-type1 bim_cat2 1.1 cat1 -53.75
1422467 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1422467 LF high mismatch-type2 dep_cat1 2.1 cat2 -49.3333333333333
1422467 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1422467 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1420169 LF high match dep_cat1 1.1 cat1 NA
1420169 LF high match bim_cat2 2.1 cat2 NA
1420169 LF high match tob_cat3 3.1 cat3 NA
1420169 LF high mismatch-type1 dep_cat1 3.1 cat3 -14.5
1420169 LF high mismatch-type1 bim_cat2 1.1 cat1 -12.25
1420169 LF high mismatch-type1 tob_cat3 2.1 cat2 14
1420169 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1420169 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1420169 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1459046 LF high match dep_cat1 1.1 cat1 NA
1459046 LF high match bim_cat2 2.1 cat2 100
1459046 LF high match tob_cat3 3.1 cat3 NA
1459046 LF high mismatch-type1 dep_cat1 3.1 cat3 -36.5
1459046 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1459046 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1459046 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1459046 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1459046 LF high mismatch-type2 tob_cat3 1.1 cat1 -22.75
1457883 LF high match dep_cat1 1.1 cat1 NA
1457883 LF high match bim_cat2 2.1 cat2 NA
1457883 LF high match tob_cat3 3.1 cat3 NA
1457883 LF high mismatch-type1 dep_cat1 3.1 cat3 -84
1457883 LF high mismatch-type1 bim_cat2 1.1 cat1 -85.25
1457883 LF high mismatch-type1 tob_cat3 2.1 cat2 -100
1457883 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1457883 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1457883 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1459039 LF high match dep_cat1 1.1 cat1 NA
1459039 LF high match bim_cat2 2.1 cat2 NA
1459039 LF high match tob_cat3 3.1 cat3 NA
1459039 LF high mismatch-type1 dep_cat1 3.1 cat3 80.5
1459039 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1459039 LF high mismatch-type1 tob_cat3 2.1 cat2 NA
1459039 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1459039 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1459039 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
