fribbleID subjID learning task label rt resp trialType trialIndex acc Experiment.Version category frequency cueID bodyShape
10475 1459018 FL generalizationPL dep_bim_tob_ 667.060000007041 dep audio-button-response 520 NA 15 1 75 bcbc jar
10475 1431953 FL generalizationPL tob_bim_dep_ 1323.0400000466 dep audio-button-response 410 NA 14 1 75 bcbc jar
10475 1415040 FL generalizationPL tob_dep_bim_ 346 dep audio-button-response 518 NA 14 1 75 bcbc jar
10475 1420171 LF generalizationPL dep_tob_bim_ NA NA audio-button-response 443 NA 14 1 75 bcbc jar
10475 1432011 FL generalizationPL bim_tob_dep_ 213.345000054687 tob audio-button-response 470 NA 14 1 75 bcbc jar
10525 1420622 FL generalizationPL dep_tob_bim_ 1694.11499984562 tob audio-button-response 415 NA 14 1 25 hfee barrel
10525 1431981 LF generalizationPL tob_dep_bim_ 1139.78999998653 tob audio-button-response 478 NA 14 1 25 hfee barrel
10525 1459057 FL generalizationPL dep_bim_tob_ 1132.13499999989 bim audio-button-response 555 NA 15 1 25 hfee barrel
10525 1431969 FL generalizationPL bim_tob_dep_ 793 tob audio-button-response 505 NA 14 1 25 hfee barrel
10525 1431965 FL generalizationPL bim_tob_dep_ 1772 bim audio-button-response 555 NA 14 1 25 hfee barrel
10525 1459709 LF generalizationPL dep_bim_tob_ 2398.65499990992 tob audio-button-response 448 NA 15 1 25 hfee barrel
10525 1431979 FL generalizationPL bim_tob_dep_ 980 tob audio-button-response 415 NA 14 1 25 hfee barrel
10525 1422467 LF generalizationPL tob_dep_bim_ 1770.9699999541 tob audio-button-response 418 NA 14 1 25 hfee barrel
10525 1459020 LF generalizationPL dep_tob_bim_ 858.880000000237 bim audio-button-response 508 NA 15 1 25 hfee barrel
10525 1431978 FL generalizationPL tob_dep_bim_ 1705.73000000149 dep audio-button-response 525 NA 14 1 25 hfee barrel
10525 1459003 FL generalizationPL bim_dep_tob_ 1411.19999997318 tob audio-button-response 475 NA 15 1 25 hfee barrel
10525 1459039 LF generalizationPL tob_bim_dep_ 850 dep audio-button-response 528 NA 15 1 25 hfee barrel
10525 1459046 LF generalizationPL bim_tob_dep_ 2033 dep audio-button-response 418 NA 15 1 25 hfee barrel
10525 1431963 LF generalizationPL dep_tob_bim_ 652.174999995623 dep audio-button-response 448 NA 14 1 25 hfee barrel
10525 1459047 FL generalizationPL tob_dep_bim_ 150.100000028033 tob audio-button-response 555 NA 15 1 25 hfee barrel
10525 1422679 FL generalizationPL bim_dep_tob_ 711.340000154451 dep audio-button-response 495 NA 14 1 25 hfee barrel
10525 1459067 LF generalizationPL dep_bim_tob_ 1202.00499985367 tob audio-button-response 558 NA 15 1 25 hfee barrel
10525 1459015 LF generalizationPL tob_bim_dep_ 280.440000002272 tob audio-button-response 468 NA 15 1 25 hfee barrel
10525 1431989 LF generalizationPL bim_dep_tob_ 1354.35500007588 dep audio-button-response 558 NA 14 1 25 hfee barrel
10525 1459043 LF generalizationPL dep_bim_tob_ 859 tob audio-button-response 508 NA 15 1 25 hfee barrel
10525 1431960 LF generalizationPL bim_dep_tob_ NA NA audio-button-response 468 NA 14 1 25 hfee barrel
10525 1422477 FL generalizationPL bim_tob_dep_ 721.079999988433 tob audio-button-response 525 NA 14 1 25 hfee barrel
10525 1432052 FL generalizationPL tob_dep_bim_ 338.355000014417 tob audio-button-response 475 NA 14 1 25 hfee barrel
10575 1459708 FL generalizationPL tob_bim_dep_ 942.375000013271 bim audio-button-response 440 NA 15 1 75 baac jar
10575 1459703 FL generalizationPL dep_bim_tob_ 353.690000018105 dep audio-button-response 500 NA 15 1 75 baac jar
10575 1422677 FL generalizationPL dep_tob_bim_ 933.755000005476 dep audio-button-response 550 NA 14 1 75 baac jar
10575 1459009 FL generalizationPL bim_dep_tob_ 2130.21500000107 dep audio-button-response 410 NA 15 1 75 baac jar
10575 1431961 FL generalizationPL bim_tob_dep_ 419.050000011339 bim audio-button-response 550 NA 14 1 75 baac jar
10575 1459047 FL generalizationPL bim_tob_dep_ 657.260000007227 dep audio-button-response 520 NA 15 1 75 baac jar
10575 1459015 LF generalizationPL tob_bim_dep_ 2191.15500000771 bim audio-button-response 463 NA 15 1 75 baac jar
10575 1431984 FL generalizationPL dep_bim_tob_ 112.00000019744 dep audio-button-response 470 NA 14 1 75 baac jar
10575 1432030 LF generalizationPL bim_tob_dep_ 1316.10500000534 dep audio-button-response 503 NA 14 1 75 baac jar
10575 1414945 FL generalizationPL bim_tob_dep_ 1924.63999986649 dep audio-button-response 458 NA 14 1 75 baac jar
10575 1420165 FL generalizationPL bim_dep_tob_ NA NA audio-button-response 460 NA 14 1 75 baac jar
10575 1431953 FL generalizationPL dep_tob_bim_ 589.754999964498 dep audio-button-response 470 NA 14 1 75 baac jar
10575 1459043 LF generalizationPL tob_bim_dep_ NA NA audio-button-response 413 NA 15 1 75 baac jar
10575 1459697 FL generalizationPL bim_tob_dep_ 1742.72500000009 bim audio-button-response 460 NA 15 1 75 baac jar
10575 1432301 LF generalizationPL bim_dep_tob_ 1081.91500000248 dep audio-button-response 443 NA 14 1 75 baac jar
10575 1431944 FL generalizationPL bim_tob_dep_ 1064.49500000244 tob audio-button-response 490 NA 14 1 75 baac jar
10575 1420169 LF generalizationPL tob_dep_bim_ 1636.53500005603 dep audio-button-response 413 NA 14 1 75 baac jar
10625 1420185 LF generalizationPL dep_bim_tob_ 1237.02500015497 dep audio-button-response 528 NA 14 1 25 hffe barrel
10625 1459020 LF generalizationPL tob_bim_dep_ 1033.52500000031 bim audio-button-response 418 NA 15 1 25 hffe barrel
10625 1431946 FL generalizationPL bim_tob_dep_ 1243.83500000113 tob audio-button-response 465 NA 14 1 25 hffe barrel
10625 1422470 LF generalizationPL tob_dep_bim_ 855.110000004061 tob audio-button-response 468 NA 14 1 25 hffe barrel
10625 1459002 FL generalizationPL tob_bim_dep_ 1598.35999994539 dep audio-button-response 505 NA 15 1 25 hffe barrel
10625 1459052 FL generalizationPL bim_dep_tob_ 746.414999943227 tob audio-button-response 555 NA 15 1 25 hffe barrel
10625 1459025 LF generalizationPL bim_tob_dep_ 934.995000017807 bim audio-button-response 508 NA 15 1 25 hffe barrel
10625 1420204 LF generalizationPL dep_bim_tob_ 2443.69500000007 tob audio-button-response 508 NA 14 1 25 hffe barrel
10625 1432011 FL generalizationPL tob_bim_dep_ 1844.38000014052 bim audio-button-response 415 NA 14 1 25 hffe barrel
10625 1431997 FL generalizationPL bim_dep_tob_ 1783.00500009209 dep audio-button-response 415 NA 14 1 25 hffe barrel
10625 1459109 LF generalizationPL dep_bim_tob_ 2088.10000005178 bim audio-button-response 528 NA 15 1 25 hffe barrel
10625 1422679 FL generalizationPL dep_tob_bim_ 1442.07000010647 dep audio-button-response 465 NA 14 1 25 hffe barrel
10625 1431969 FL generalizationPL bim_tob_dep_ 806 dep audio-button-response 445 NA 14 1 25 hffe barrel
10625 1422475 LF generalizationPL tob_bim_dep_ NA NA audio-button-response 418 NA 14 1 25 hffe barrel
10625 1420163 FL generalizationPL bim_tob_dep_ 2271.37500001118 tob audio-button-response 475 NA 14 1 25 hffe barrel
10625 1459029 FL generalizationPL dep_tob_bim_ 995.33499999973 tob audio-button-response 525 NA 15 1 25 hffe barrel
10625 1414932 LF generalizationPL bim_dep_tob_ 1424.03500000364 dep audio-button-response 466 NA 14 1 25 hffe barrel
10625 1431957 FL generalizationPL dep_tob_bim_ 1380.35500000115 tob audio-button-response 445 NA 14 1 25 hffe barrel
10625 1458992 FL generalizationPL dep_tob_bim_ 168.244999833405 tob audio-button-response 555 NA 15 1 25 hffe barrel
10625 1431961 FL generalizationPL dep_tob_bim_ 631.550000005518 tob audio-button-response 465 NA 14 1 25 hffe barrel
10675 1422681 LF generalizationPL bim_dep_tob_ 1860.35999999876 dep audio-button-response 443 NA 14 1 75 cbcd jar
10675 1458996 LF generalizationPL bim_tob_dep_ 380.300000000745 bim audio-button-response 503 NA 15 1 75 cbcd jar
10675 1458997 LF generalizationPL bim_dep_tob_ 345.710000023246 bim audio-button-response 523 NA 15 1 75 cbcd jar
10675 1422472 FL generalizationPL dep_tob_bim_ 865.499999999884 dep audio-button-response 520 NA 14 1 75 cbcd jar
10675 1459020 LF generalizationPL dep_tob_bim_ 913.695000000182 tob audio-button-response 503 NA 15 1 75 cbcd jar
10675 1422675 FL generalizationPL tob_bim_dep_ 961.204999999609 dep audio-button-response 440 NA 14 1 75 cbcd jar
10675 1459078 LF generalizationPL bim_dep_tob_ 1816.3899999999 dep audio-button-response 523 NA 15 1 75 cbcd jar
10675 1431954 LF generalizationPL tob_dep_bim_ 5.05000000703149 tob audio-button-response 443 NA 14 1 75 cbcd jar
10675 1422473 LF generalizationPL tob_dep_bim_ 1863.81999996956 dep audio-button-response 413 NA 14 1 75 cbcd jar
10675 1420573 LF generalizationPL bim_tob_dep_ 449 bim audio-button-response 463 NA 14 1 75 cbcd jar
10675 1422467 LF generalizationPL tob_dep_bim_ 1732.98000008799 tob audio-button-response 413 NA 14 1 75 cbcd jar
10675 1459024 FL generalizationPL dep_tob_bim_ 1802.45999997715 tob audio-button-response 460 NA 15 1 75 cbcd jar
10675 1431949 FL generalizationPL dep_tob_bim_ 882.480000029318 dep audio-button-response 520 NA 14 1 75 cbcd jar
10675 1459046 LF generalizationPL tob_bim_dep_ 733 dep audio-button-response 503 NA 15 1 75 cbcd jar
10675 1420199 FL generalizationPL dep_bim_tob_ 1397.89999998175 tob audio-button-response 440 NA 14 1 75 cbcd jar
10675 1420165 FL generalizationPL bim_tob_dep_ 674.044999992475 dep audio-button-response 550 NA 14 1 75 cbcd jar
10725 1459047 FL generalizationPL bim_dep_tob_ 381.445000006352 tob audio-button-response 495 NA 15 1 25 heef barrel
10725 1422470 LF generalizationPL bim_tob_dep_ 440.895000007004 tob audio-button-response 498 NA 14 1 25 heef barrel
10725 1459700 LF generalizationPL bim_tob_dep_ 1196.5799999889 tob audio-button-response 418 NA 15 1 25 heef barrel
10725 1431969 FL generalizationPL dep_tob_bim_ 1109 dep audio-button-response 475 NA 14 1 25 heef barrel
10725 1459001 FL generalizationPL bim_tob_dep_ 515.674999987823 tob audio-button-response 495 NA 15 1 25 heef barrel
10725 1431978 FL generalizationPL dep_bim_tob_ 1122.09000000439 dep audio-button-response 555 NA 14 1 25 heef barrel
10725 1459696 FL generalizationPL bim_dep_tob_ 516.800000012154 dep audio-button-response 544 NA 15 1 25 heef barrel
