subjID learning task fribbleID label rt resp trialType trialIndex acc Experiment.Version
1431979 NA randomDot NA NA 607 39 rdk 15 1 14
1431979 NA randomDot NA NA 593 37 rdk 16 1 14
1431979 NA randomDot NA NA 650 37 rdk 17 1 14
1431979 NA randomDot NA NA 1807 37 rdk 128 1 14
1431979 NA randomDot NA NA 663 37 rdk 129 1 14
1431979 NA randomDot NA NA 779 37 rdk 130 1 14
1431979 NA randomDot NA NA 812 37 rdk 131 1 14
1431979 NA randomDot NA NA 813 39 rdk 132 1 14
1431979 NA randomDot NA NA -1 -1 rdk 233 0 14
1431979 NA randomDot NA NA 687 37 rdk 234 1 14
1431979 NA randomDot NA NA 709 37 rdk 235 1 14
1431979 NA randomDot NA NA 751 37 rdk 236 1 14
1431979 NA randomDot NA NA 696 39 rdk 237 1 14
1431979 NA randomDot NA NA -1 -1 rdk 302 0 14
1431979 NA randomDot NA NA 976 37 rdk 303 1 14
1431979 NA randomDot NA NA 793 37 rdk 304 1 14
1431979 NA randomDot NA NA 654 37 rdk 305 1 14
1431979 NA randomDot NA NA 602 39 rdk 306 1 14
1431979 NA randomDot NA NA 1239 37 rdk 398 1 14
1431979 NA randomDot NA NA 808 37 rdk 399 1 14
1431979 NA randomDot NA NA 949 37 rdk 400 1 14
1431979 NA randomDot NA NA 721 37 rdk 401 1 14
1431979 NA randomDot NA NA 628 39 rdk 402 1 14
1422477 NA randomDot NA NA 1568.98000001092 37 rdk 12 1 14
1422477 NA randomDot NA NA 987.254999985453 39 rdk 13 1 14
1422477 NA randomDot NA NA 718.07999999146 37 rdk 14 1 14
1422477 NA randomDot NA NA 1054.61500000092 37 rdk 15 1 14
1422477 NA randomDot NA NA 798.249999992549 39 rdk 16 1 14
1422477 NA randomDot NA NA 928.825000009965 39 rdk 17 1 14
1422477 NA randomDot NA NA -1 -1 rdk 95 0 14
1422477 NA randomDot NA NA 984.259999997448 39 rdk 96 1 14
1422477 NA randomDot NA NA 728.09999997844 37 rdk 97 1 14
1422477 NA randomDot NA NA 866.040000022622 39 rdk 98 1 14
1422477 NA randomDot NA NA 841.6300000099 37 rdk 99 1 14
1422477 NA randomDot NA NA 1236.01500000223 39 rdk 164 1 14
1422477 NA randomDot NA NA 674.605000007432 39 rdk 165 1 14
1422477 NA randomDot NA NA 700.205000001006 37 rdk 166 1 14
1422477 NA randomDot NA NA 630.770000017947 39 rdk 167 1 14
1422477 NA randomDot NA NA 753.075000015087 37 rdk 168 1 14
1422477 NA randomDot NA NA 1784.30500000832 39 rdk 329 1 14
1422477 NA randomDot NA NA 697.435000009136 39 rdk 330 1 14
1422477 NA randomDot NA NA 540.735000016866 37 rdk 331 1 14
1422477 NA randomDot NA NA 729.829999996582 39 rdk 332 1 14
1422477 NA randomDot NA NA 776.58999999403 37 rdk 333 1 14
1422477 NA randomDot NA NA 1079.65999998851 39 rdk 398 1 14
1422477 NA randomDot NA NA 671.05000000447 39 rdk 399 1 14
1422477 NA randomDot NA NA 592.860000004293 37 rdk 400 1 14
1422477 NA randomDot NA NA 550.069999997504 39 rdk 401 1 14
1422477 NA randomDot NA NA 553.349999972852 37 rdk 402 1 14
1422675 NA randomDot NA NA -1 -1 rdk 12 0 14
1422675 NA randomDot NA NA -1 -1 rdk 13 0 14
1422675 NA randomDot NA NA -1 -1 rdk 14 0 14
1422675 NA randomDot NA NA 1664.18500000145 39 rdk 15 1 14
