resp subjID learning task fribbleID label rt trialType trialIndex acc Experiment.Version category frequency cueID bodyShape
31275 1459018 FL generalizationLP 12575_22275_31275_ tob 1548.19000000134 audio-button-response 425 1 15 3 75 cacb barrel
31275 1422466 FL generalizationLP 12875_20575_31275_ tob 681.860000011511 audio-button-response 541 1 14 3 75 cacb barrel
31275 1422477 FL generalizationLP 11275_21975_31275_ dep 2097.86999999778 audio-button-response 433 0 14 3 75 cacb barrel
31275 1459007 FL generalizationLP 12675_22675_31275_ dep 3494.45499991998 audio-button-response 407 0 15 3 75 cacb barrel
31275 1431959 LF generalizationLP 13575_21575_31275_ tob 1284.70000001835 audio-button-response 556 1 14 3 75 cacb barrel
31275 1459701 LF generalizationLP 11175_21875_31275_ tob 1447.93999998365 audio-button-response 446 1 15 3 75 cacb barrel
31275 1459001 FL generalizationLP 11775_22575_31275_ tob 1194.81500000984 audio-button-response 453 1 15 3 75 cacb barrel
31275 1459024 FL generalizationLP 11675_20975_31275_ tob 1231.68999998597 audio-button-response 427 1 15 3 75 cacb barrel
31275 1432301 LF generalizationLP 12775_20675_31275_ tob 1213.79000000888 audio-button-response 574 1 14 3 75 cacb barrel
31275 1420622 FL generalizationLP 10975_21175_31275_ tob 2212.92999992147 audio-button-response 563 1 14 3 75 cacb barrel
31275 1431957 FL generalizationLP 13375_22475_31275_ tob 842.464999994263 audio-button-response 571 1 14 3 75 cacb barrel
31275 1458992 FL generalizationLP 11075_22475_31275_ tob 1398.10999995098 audio-button-response 413 1 15 3 75 cacb barrel
31325 1459700 LF generalizationLP 11225_22125_31325_ tob 1186.64499997976 audio-button-response 544 1 15 3 25 efef trunk
31325 1431963 LF generalizationLP 11425_21725_31325_ dep 1291.21999999916 audio-button-response 574 0 14 3 25 efef trunk
31325 1431956 LF generalizationLP 11625_20325_31325_ dep 1151.37000000686 audio-button-response 444 0 14 3 25 efef trunk
31325 1459701 LF generalizationLP 11625_20625_31325_ tob 1216.14499998395 audio-button-response 410 1 15 3 25 efef trunk
31325 1431968 LF generalizationLP 12525_21325_31325_ tob 1591.214999964 audio-button-response 456 1 14 3 25 efef trunk
31325 1459697 FL generalizationLP 12025_22425_31325_ tob 1778.41499999701 audio-button-response 421 1 15 3 25 efef trunk
31325 1458998 LF generalizationLP 12325_20225_31325_ bim 1504.58000000799 audio-button-response 534 0 15 3 25 efef trunk
31325 1431969 FL generalizationLP 11725_21725_31325_ dep 1100 audio-button-response 553 0 14 3 25 efef trunk
31325 1459043 LF generalizationLP 12325_21225_31325_ dep 1754 audio-button-response 540 0 15 3 25 efef trunk
31325 1422675 FL generalizationLP 11325_21925_31325_ bim 1621.50000000838 audio-button-response 541 0 14 3 25 efef trunk
31325 1459036 LF generalizationLP 10325_21725_31325_ dep 1479.4450000627 audio-button-response 542 0 15 3 25 efef trunk
31325 1420577 LF generalizationLP 10225_20525_31325_ tob 1844.02000001865 audio-button-response 534 1 14 3 25 efef trunk
31325 1414957 FL generalizationLP 11425_20225_31325_ bim 1970.99000000162 audio-button-response 420 0 14 3 25 efef trunk
31325 1432011 FL generalizationLP 10825_21625_31325_ tob 392.204999923706 audio-button-response 561 1 14 3 25 efef trunk
31325 1431998 LF generalizationLP 10925_20725_31325_ dep 2194.05499999993 audio-button-response 456 0 14 3 25 efef trunk
31325 1459001 FL generalizationLP 12225_20125_31325_ dep 1376.48000000627 audio-button-response 431 0 15 3 25 efef trunk
31325 1431997 FL generalizationLP 10925_21125_31325_ bim 1468.21499988437 audio-button-response 563 0 14 3 25 efef trunk
31375 1432007 LF generalizationLP 12175_21075_31375_ tob 651.90000000078 audio-button-response 544 1 14 3 75 bcab barrel
31375 1432052 FL generalizationLP 12175_21475_31375_ bim 1483.90500003006 audio-button-response 553 0 14 3 75 bcab barrel
31375 1431957 FL generalizationLP 10675_21375_31375_ tob 1136.64500002051 audio-button-response 531 1 14 3 75 bcab barrel
31375 1422477 FL generalizationLP 11575_21175_31375_ dep 2298.06000000099 audio-button-response 437 0 14 3 75 bcab barrel
31375 1422716 FL generalizationLP 12075_22475_31375_ tob 2077.73999986239 audio-button-response 563 1 14 3 75 bcab barrel
31375 1422681 LF generalizationLP 11975_23575_31375_ tob 1870.05000000133 audio-button-response 568 1 14 3 75 bcab barrel
31375 1422475 LF generalizationLP 10175_21975_31375_ tob 2170.24000000674 audio-button-response 536 1 14 3 75 bcab barrel
31375 1431979 FL generalizationLP 11775_23275_31375_ tob 1696 audio-button-response 559 1 14 3 75 bcab barrel
31425 1422681 LF generalizationLP 12425_20825_31425_ bim 1196.03500000085 audio-button-response 560 0 14 3 25 gegg trunk
31425 1431968 LF generalizationLP 11225_21625_31425_ bim 1667.03000001144 audio-button-response 420 0 14 3 25 gegg trunk
31425 1431958 FL generalizationLP 11725_20925_31425_ bim 1332.11499999987 audio-button-response 443 0 14 3 25 gegg trunk
31425 1414945 FL generalizationLP 12425_21125_31425_ tob 2043.04999997839 audio-button-response 410 1 14 3 25 gegg trunk
31425 1459697 FL generalizationLP 11625_20225_31425_ tob 1020.44999999995 audio-button-response 439 1 15 3 25 gegg trunk
31425 1420552 LF generalizationLP 11325_21525_31425_ bim 838.820000004489 audio-button-response 540 0 14 3 25 gegg trunk
31425 1431984 FL generalizationLP 11125_20225_31425_ tob 1880.24999992922 audio-button-response 539 1 14 3 25 gegg trunk
31425 1431972 FL generalizationLP 10125_21625_31425_ dep 1179.17999997735 audio-button-response 545 0 14 3 25 gegg trunk
31425 1432323 LF generalizationLP 12225_22525_31425_ bim 2259 audio-button-response 536 0 14 3 25 gegg trunk
31425 1431944 FL generalizationLP 11825_21125_31425_ bim 1525.56499999994 audio-button-response 447 0 14 3 25 gegg trunk
31425 1432052 FL generalizationLP 10125_21525_31425_ dep 1356.16999998456 audio-button-response 567 0 14 3 25 gegg trunk
31425 1420180 FL generalizationLP 11725_20425_31425_ bim 1288.77499999997 audio-button-response 537 0 14 3 25 gegg trunk
31425 1420204 LF generalizationLP 10225_22225_31425_ bim 2213.14000000013 audio-button-response 564 0 14 3 25 gegg trunk
31425 1459706 FL generalizationLP 12525_20525_31425_ tob 1166.94499997539 audio-button-response 537 1 15 3 25 gegg trunk
31425 1457883 LF generalizationLP 10925_20925_31425_ bim 986.739999963902 audio-button-response 430 0 15 3 25 gegg trunk
31425 1431989 LF generalizationLP 12525_20425_31425_ tob 1575.50000003539 audio-button-response 434 1 14 3 25 gegg trunk
31425 1431970 LF generalizationLP 12025_20725_31425_ tob 1784.42499996163 audio-button-response 418 1 14 3 25 gegg trunk
31475 1459043 LF generalizationLP 13475_22775_31475_ tob 1213 audio-button-response 550 1 15 3 75 bacc barrel
31475 1422716 FL generalizationLP 10375_22775_31475_ tob 2138.82500003092 audio-button-response 567 1 14 3 75 bacc barrel
31475 1415040 FL generalizationLP 10875_21575_31475_ tob 1671 audio-button-response 406 1 14 3 75 bacc barrel
31475 1459700 LF generalizationLP 11675_22175_31475_ tob 2374.97500001336 audio-button-response 578 1 15 3 75 bacc barrel
31475 1414937 FL generalizationLP 10975_22375_31475_ tob 801.500000001397 audio-button-response 418 1 14 3 75 bacc barrel
31475 1459078 LF generalizationLP 11675_23575_31475_ tob 1928.12 audio-button-response 442 1 15 3 75 bacc barrel
31475 1459706 FL generalizationLP 12775_20575_31475_ bim 1223.00500000711 audio-button-response 545 0 15 3 75 bacc barrel
31475 1459699 LF generalizationLP 11475_23175_31475_ tob 840 audio-button-response 430 1 15 3 75 bacc barrel
31475 1431992 FL generalizationLP 10675_23375_31475_ tob 1204 audio-button-response 421 1 14 3 75 bacc barrel
31475 1459036 LF generalizationLP 12575_21675_31475_ bim 2124.47999999858 audio-button-response 564 0 15 3 75 bacc barrel
31475 1431972 FL generalizationLP 13475_21475_31475_ dep 1553.99500002386 audio-button-response 537 0 14 3 75 bacc barrel
31475 1459024 FL generalizationLP 12975_22075_31475_ tob 1069.66999999713 audio-button-response 451 1 15 3 75 bacc barrel
31475 1431978 FL generalizationLP 10975_21775_31475_ dep 1583.82499999425 audio-button-response 421 0 14 3 75 bacc barrel
31475 1431969 FL generalizationLP 11575_22075_31475_ tob 1295 audio-button-response 529 1 14 3 75 bacc barrel
31475 1459029 FL generalizationLP 12675_22875_31475_ dep 792.735000002664 audio-button-response 441 0 15 3 75 bacc barrel
31475 1458997 LF generalizationLP 11875_23275_31475_ bim 1028.77500001341 audio-button-response 424 0 15 3 75 bacc barrel
31475 1459708 FL generalizationLP 12775_21975_31475_ tob 1555.78999998397 audio-button-response 541 1 15 3 75 bacc barrel
31475 1459064 FL generalizationLP 11675_23175_31475_ tob 1682.99999996088 audio-button-response 409 1 15 3 75 bacc barrel
31475 1431997 FL generalizationLP 10875_20375_31475_ tob 1337.49999990687 audio-button-response 569 1 14 3 75 bacc barrel
31525 1458992 FL generalizationLP 11325_21025_31525_ bim 1238.65499999374 audio-button-response 425 0 15 3 25 gggg trunk
31525 1420573 LF generalizationLP 11425_21725_31525_ tob 1454 audio-button-response 456 1 14 3 25 gggg trunk
31525 1414933 LF generalizationLP 12125_20225_31525_ tob 1129 audio-button-response 437 1 14 3 25 gggg trunk
31525 1431972 FL generalizationLP 10425_20125_31525_ dep 1552.06499999622 audio-button-response 561 0 14 3 25 gggg trunk
31525 1459002 FL generalizationLP 11725_21725_31525_ tob 970.239999936894 audio-button-response 545 1 15 3 25 gggg trunk
31525 1420180 FL generalizationLP 11025_21825_31525_ bim 787.545000000042 audio-button-response 539 0 14 3 25 gggg trunk
31525 1420577 LF generalizationLP 11325_21225_31525_ tob 1393.53499998106 audio-button-response 562 1 14 3 25 gggg trunk
31525 1420169 LF generalizationLP 12025_22225_31525_ tob 1328.51999998093 audio-button-response 564 1 14 3 25 gggg trunk
31525 1431992 FL generalizationLP 10425_21125_31525_ tob 1472 audio-button-response 409 1 14 3 25 gggg trunk
31525 1422470 LF generalizationLP 12425_21225_31525_ bim 1479.18000002392 audio-button-response 436 0 14 3 25 gggg trunk
31525 1459767 FL generalizationLP 10625_20125_31525_ tob 1791.46999999997 audio-button-response 449 1 15 3 25 gggg trunk
31525 1459057 FL generalizationLP 10625_21925_31525_ bim 1896.33500000124 audio-button-response 413 0 15 3 25 gggg trunk
31525 1422472 FL generalizationLP 10925_21325_31525_ tob 2060.70999999793 audio-button-response 423 1 14 3 25 gggg trunk
31525 1420185 LF generalizationLP 12125_21325_31525_ tob 1363.11999987811 audio-button-response 418 1 14 3 25 gggg trunk
31525 1459039 LF generalizationLP 12125_22525_31525_ tob 2661 audio-button-response 452 1 15 3 25 gggg trunk
31525 1431978 FL generalizationLP 10925_21725_31525_ bim 1233.62499999348 audio-button-response 427 0 14 3 25 gggg trunk
31525 1457883 LF generalizationLP 10125_22025_31525_ bim 1857.6549999998 audio-button-response 428 0 15 3 25 gggg trunk
31525 1431959 LF generalizationLP 12425_21025_31525_ tob 1485.07500003325 audio-button-response 552 1 14 3 25 gggg trunk
31525 1459708 FL generalizationLP 10825_21025_31525_ bim 1589.7100000002 audio-button-response 563 0 15 3 25 gggg trunk
31525 1431949 FL generalizationLP 12025_22325_31525_ tob 1231.83000000427 audio-button-response 449 1 14 3 25 gggg trunk
31525 1431942 LF generalizationLP 10725_21525_31525_ bim 1531.31500002928 audio-button-response 540 0 14 3 25 gggg trunk
31525 1459007 FL generalizationLP 12125_21925_31525_ dep 1832.56500028074 audio-button-response 437 0 15 3 25 gggg trunk
31575 1431997 FL generalizationLP 11875_21075_31575_ dep 1799.26500003785 audio-button-response 565 0 14 3 75 cbab barrel
31575 1431979 FL generalizationLP 11175_22175_31575_ tob 1126 audio-button-response 545 1 14 3 75 cbab barrel
31575 1431963 LF generalizationLP 12675_22975_31575_ tob 974.010000005364 audio-button-response 542 1 14 3 75 cbab barrel
31575 1420177 FL generalizationLP 12475_21575_31575_ tob 1635.00999999815 audio-button-response 537 1 14 3 75 cbab barrel
31575 1459706 FL generalizationLP 10875_23575_31575_ bim 1786.9500000088 audio-button-response 541 0 15 3 75 cbab barrel
31575 1420577 LF generalizationLP 11775_21675_31575_ bim 1483.87499997625 audio-button-response 576 0 14 3 75 cbab barrel
31575 1459697 FL generalizationLP 11775_21575_31575_ tob 2003.26499999943 audio-button-response 447 1 15 3 75 cbab barrel
31575 1459039 LF generalizationLP 10675_21075_31575_ bim 1854 audio-button-response 446 0 15 3 75 cbab barrel
31625 1431952 LF generalizationLP 12125_22525_31625_ dep 2017.24499999546 audio-button-response 554 0 14 3 25 gfgg trunk
31625 1459109 LF generalizationLP 11525_21025_31625_ tob 2858.69500006083 audio-button-response 444 1 15 3 25 gfgg trunk
31625 1431997 FL generalizationLP 11825_21525_31625_ bim 1476.4149999246 audio-button-response 541 0 14 3 25 gfgg trunk
31625 1459025 LF generalizationLP 11225_20125_31625_ bim 1664.55000010319 audio-button-response 534 0 15 3 25 gfgg trunk
31625 1420622 FL generalizationLP 11225_21225_31625_ tob 1037.21999982372 audio-button-response 575 1 14 3 25 gfgg trunk
31625 1431998 LF generalizationLP 12025_21825_31625_ tob 1973.9000000009 audio-button-response 450 1 14 3 25 gfgg trunk
31625 1422465 FL generalizationLP 10625_20525_31625_ bim 1126.26000004821 audio-button-response 417 0 14 3 25 gfgg trunk
31625 1459697 FL generalizationLP 11125_20525_31625_ dep 1393.16500000132 audio-button-response 435 0 15 3 25 gfgg trunk
31625 1431957 FL generalizationLP 11825_21225_31625_ tob 1647.49499998288 audio-button-response 533 1 14 3 25 gfgg trunk
31625 1420177 FL generalizationLP 10425_20925_31625_ tob 1564.73000001279 audio-button-response 531 1 14 3 25 gfgg trunk
31625 1422467 LF generalizationLP 10325_20825_31625_ tob 1279.65500007849 audio-button-response 540 1 14 3 25 gfgg trunk
31625 1431960 LF generalizationLP 11325_20225_31625_ tob 488.104999996722 audio-button-response 440 1 14 3 25 gfgg trunk
31625 1420185 LF generalizationLP 10425_22025_31625_ tob 1202.03500008211 audio-button-response 452 1 14 3 25 gfgg trunk
31625 1432301 LF generalizationLP 10925_22325_31625_ bim 1420.65000000002 audio-button-response 568 0 14 3 25 gfgg trunk
31625 1431992 FL generalizationLP 11525_21525_31625_ tob 1060 audio-button-response 445 1 14 3 25 gfgg trunk
31625 1432011 FL generalizationLP 10525_21425_31625_ bim 592.870000284165 audio-button-response 573 0 14 3 25 gfgg trunk
31625 1431979 FL generalizationLP 12225_20125_31625_ tob 2146 audio-button-response 541 1 14 3 25 gfgg trunk
31675 1459767 FL generalizationLP 12675_21275_31675_ tob 2279.59499999997 audio-button-response 413 1 15 3 75 aaac barrel
31675 1422689 FL generalizationLP 13375_21075_31675_ tob 1745.1449999935 audio-button-response 549 1 14 3 75 aaac barrel
31725 1432075 FL generalizationLP 10825_22425_31725_ tob 1891.23000018299 audio-button-response 553 1 14 3 25 ffff trunk
31725 1459001 FL generalizationLP 12525_20925_31725_ bim 1449.00500000222 audio-button-response 409 0 15 3 25 ffff trunk
31725 1420622 FL generalizationLP 11625_22425_31725_ tob 1783.489999827 audio-button-response 543 1 14 3 25 ffff trunk
31725 1459003 FL generalizationLP 12125_20725_31725_ tob 2229.5649999287 audio-button-response 561 1 15 3 25 ffff trunk
31725 1458996 LF generalizationLP 11825_20325_31725_ tob 1414.43000000069 audio-button-response 574 1 15 3 25 ffff trunk
31725 1459703 FL generalizationLP 11725_20225_31725_ bim 2041.01000004448 audio-button-response 563 0 15 3 25 ffff trunk
31725 1422466 FL generalizationLP 12025_22025_31725_ tob 909.879999991972 audio-button-response 531 1 14 3 25 ffff trunk
31725 1459036 LF generalizationLP 12325_20725_31725_ dep 1955.81999991555 audio-button-response 566 0 15 3 25 ffff trunk
31725 1458992 FL generalizationLP 12425_21625_31725_ bim 1077.34499988146 audio-button-response 427 0 15 3 25 ffff trunk
31725 1431969 FL generalizationLP 10425_21825_31725_ dep 1103 audio-button-response 543 0 14 3 25 ffff trunk
31725 1459018 FL generalizationLP 11125_21925_31725_ bim 1361.72500008252 audio-button-response 439 0 15 3 25 ffff trunk
31725 1432030 LF generalizationLP 11125_20125_31725_ bim 1333.0649999989 audio-button-response 534 0 14 3 25 ffff trunk
31725 1459696 FL generalizationLP 11825_20725_31725_ bim 439.649999985704 audio-button-response 414 0 15 3 25 ffff trunk
31775 1431963 LF generalizationLP 13375_22375_31775_ tob 1352.93999999703 audio-button-response 552 1 14 3 75 bccc barrel
31775 1420552 LF generalizationLP 12575_23375_31775_ dep 1615.40000000969 audio-button-response 560 0 14 3 75 bccc barrel
31775 1432011 FL generalizationLP 11875_22775_31775_ bim 1177.04499978572 audio-button-response 569 0 14 3 75 bccc barrel
31775 1431954 LF generalizationLP 10975_21375_31775_ tob 931.975000014063 audio-button-response 572 1 14 3 75 bccc barrel
31825 1459018 FL generalizationLP 12425_20625_31825_ dep 1457.01000001281 audio-button-response 427 0 15 3 25 feee trunk
31825 1420552 LF generalizationLP 10925_22225_31825_ tob 2084.38499999465 audio-button-response 578 1 14 3 25 feee trunk
31825 1431969 FL generalizationLP 11625_21625_31825_ dep 1648 audio-button-response 541 0 14 3 25 feee trunk
31825 1431942 LF generalizationLP 12325_20225_31825_ tob 1310.66499999724 audio-button-response 552 1 14 3 25 feee trunk
31825 1431954 LF generalizationLP 10325_20325_31825_ dep 1178.68499999167 audio-button-response 578 0 14 3 25 feee trunk
31825 1459703 FL generalizationLP 10425_21625_31825_ bim 1266.99999999255 audio-button-response 545 0 15 3 25 feee trunk
31825 1459009 FL generalizationLP 11525_22225_31825_ bim 1196.57999999984 audio-button-response 543 0 15 3 25 feee trunk
31825 1432301 LF generalizationLP 12025_20125_31825_ bim 1444.76500000746 audio-button-response 554 0 14 3 25 feee trunk
31825 1422678 LF generalizationLP 10125_21725_31825_ bim 1324.21000000247 audio-button-response 536 0 14 3 25 feee trunk
31825 1459078 LF generalizationLP 11025_21625_31825_ dep 2191.02500000014 audio-button-response 448 0 15 3 25 feee trunk
31825 1415040 FL generalizationLP 11425_20625_31825_ tob 1382 audio-button-response 412 1 14 3 25 feee trunk
31825 1420171 LF generalizationLP 12425_20825_31825_ bim 1507.87000000128 audio-button-response 534 0 14 3 25 feee trunk
31825 1422675 FL generalizationLP 11025_21425_31825_ bim 1559.92999998853 audio-button-response 565 0 14 3 25 feee trunk
31825 1459052 FL generalizationLP 12225_21925_31825_ tob 1563.12000006437 audio-button-response 427 1 15 3 25 feee trunk
31825 1457883 LF generalizationLP 11825_20525_31825_ dep 962.86999998847 audio-button-response 446 0 15 3 25 feee trunk
31825 1422715 LF generalizationLP 11125_20125_31825_ tob 2473.24500000104 audio-button-response 542 1 14 3 25 feee trunk
31825 1459020 LF generalizationLP 11725_21525_31825_ dep 1652.23000000016 audio-button-response 536 0 15 3 25 feee trunk
31825 1422716 FL generalizationLP 10725_22525_31825_ tob 1556.9700000342 audio-button-response 529 1 14 3 25 feee trunk
31825 1459700 LF generalizationLP 11925_21725_31825_ tob 1878.85999999708 audio-button-response 574 1 15 3 25 feee trunk
31875 1459699 LF generalizationLP 10975_21775_31875_ bim 1970 audio-button-response 418 0 15 3 75 bcca barrel
31875 1422470 LF generalizationLP 12775_23375_31875_ tob 1801.94499995559 audio-button-response 454 1 14 3 75 bcca barrel
31875 1431948 LF generalizationLP 10675_20875_31875_ dep 855 audio-button-response 538 0 14 3 75 bcca barrel
31875 1431972 FL generalizationLP 13375_22175_31875_ bim 1171.02499998873 audio-button-response 543 0 14 3 75 bcca barrel
31875 1459709 LF generalizationLP 11875_21475_31875_ dep 2458.3050000947 audio-button-response 536 0 15 3 75 bcca barrel
31875 1422716 FL generalizationLP 13175_22275_31875_ dep 47.3400000482798 audio-button-response 557 0 14 3 75 bcca barrel
31875 1459029 FL generalizationLP 10175_23075_31875_ tob 1812.60499999917 audio-button-response 419 1 15 3 75 bcca barrel
31875 1414957 FL generalizationLP 11675_22675_31875_ tob 1161.30000000703 audio-button-response 434 1 14 3 75 bcca barrel
31875 1432011 FL generalizationLP 11575_21175_31875_ bim 1012.08500005305 audio-button-response 531 0 14 3 75 bcca barrel
31875 1432052 FL generalizationLP 11075_21275_31875_ tob 1484.01000001468 audio-button-response 561 1 14 3 75 bcca barrel
31875 1420165 FL generalizationLP 12975_20475_31875_ tob 1256.06499996502 audio-button-response 445 1 14 3 75 bcca barrel
31875 1422467 LF generalizationLP 10875_22775_31875_ tob 1403.69999990799 audio-button-response 578 1 14 3 75 bcca barrel
31925 1431997 FL generalizationLP 10225_21725_31925_ bim 1644.96499998495 audio-button-response 555 0 14 3 25 ffee trunk
31925 1432030 LF generalizationLP 10725_20925_31925_ bim 1370.39499999082 audio-button-response 536 0 14 3 25 ffee trunk
31925 1459052 FL generalizationLP 11225_21525_31925_ tob 1404.48499983177 audio-button-response 411 1 15 3 25 ffee trunk
31925 1457883 LF generalizationLP 12525_21625_31925_ bim 1095.48499999801 audio-button-response 438 0 15 3 25 ffee trunk
31925 1420580 FL generalizationLP 10825_21725_31925_ tob 1861.95999995107 audio-button-response 449 1 14 3 25 ffee trunk
31925 1431961 FL generalizationLP 12325_20125_31925_ bim 1859.43500000576 audio-button-response 441 0 14 3 25 ffee trunk
31925 1431960 LF generalizationLP 11525_21325_31925_ dep 1562.34000006225 audio-button-response 446 0 14 3 25 ffee trunk
31925 1459064 FL generalizationLP 10725_22225_31925_ bim 772.000000113621 audio-button-response 453 0 15 3 25 ffee trunk
31925 1422463 FL generalizationLP 12125_21525_31925_ dep 1954.98500000034 audio-button-response 411 0 14 3 25 ffee trunk
31925 1431956 LF generalizationLP 10725_22425_31925_ dep 1966.04500000831 audio-button-response 442 0 14 3 25 ffee trunk
31925 1420180 FL generalizationLP 10425_22025_31925_ bim 981.354999999981 audio-button-response 559 0 14 3 25 ffee trunk
31925 1420177 FL generalizationLP 10125_21325_31925_ tob 1485.17500000889 audio-button-response 539 1 14 3 25 ffee trunk
31925 1422678 LF generalizationLP 11325_21825_31925_ bim 1397.71499999915 audio-button-response 574 0 14 3 25 ffee trunk
31925 1459003 FL generalizationLP 10325_20525_31925_ tob 1443.8599999994 audio-button-response 545 1 15 3 25 ffee trunk
31925 1459048 FL generalizationLP 11825_21725_31925_ tob 933 audio-button-response 423 1 15 3 25 ffee trunk
31925 1459057 FL generalizationLP 11625_21625_31925_ bim 2649.85499999969 audio-button-response 423 0 15 3 25 ffee trunk
31925 1414957 FL generalizationLP 11125_20925_31925_ bim 1658.28500001226 audio-button-response 446 0 14 3 25 ffee trunk
31925 1459708 FL generalizationLP 12025_20525_31925_ bim 1360.09999999078 audio-button-response 551 0 15 3 25 ffee trunk
31925 1459709 LF generalizationLP 11325_22525_31925_ dep 760.740000056103 audio-button-response 572 0 15 3 25 ffee trunk
31925 1422470 LF generalizationLP 10425_20625_31925_ bim 1004.81499999296 audio-button-response 440 0 14 3 25 ffee trunk
31925 1459046 LF generalizationLP 12025_20425_31925_ tob 2237 audio-button-response 544 1 15 3 25 ffee trunk
31925 1420573 LF generalizationLP 11025_20325_31925_ bim 865 audio-button-response 422 0 14 3 25 ffee trunk
31925 1431963 LF generalizationLP 11025_20625_31925_ dep 1589.05999999843 audio-button-response 576 0 14 3 25 ffee trunk
31975 1459696 FL generalizationLP 10875_20875_31975_ bim 481.919999991078 audio-button-response 402 0 15 3 75 bbca barrel
31975 1431968 LF generalizationLP 11375_21375_31975_ tob 1448.29500000924 audio-button-response 418 1 14 3 75 bbca barrel
31975 1459024 FL generalizationLP 10475_20675_31975_ tob 1556.65000001318 audio-button-response 419 1 15 3 75 bbca barrel
31975 1422466 FL generalizationLP 11675_20275_31975_ tob 343.47500000149 audio-button-response 575 1 14 3 75 bbca barrel
31975 1432011 FL generalizationLP 12675_23075_31975_ dep 820.284999907017 audio-button-response 571 0 14 3 75 bbca barrel
31975 1459064 FL generalizationLP 11475_20675_31975_ dep 945.999999996275 audio-button-response 425 0 15 3 75 bbca barrel
31975 1431942 LF generalizationLP 13575_20175_31975_ tob 1335.0700000301 audio-button-response 572 1 14 3 75 bbca barrel
31975 1459702 FL generalizationLP 12475_20175_31975_ bim 1096 audio-button-response 415 0 15 3 75 bbca barrel
31975 1459015 LF generalizationLP 12175_22475_31975_ bim 1030.35999997519 audio-button-response 444 0 15 3 75 bbca barrel
31975 1459109 LF generalizationLP 13575_22775_31975_ bim 1193.57500004116 audio-button-response 454 0 15 3 75 bbca barrel
31975 1422473 LF generalizationLP 12375_22775_31975_ tob 2107.22499998519 audio-button-response 570 1 14 3 75 bbca barrel
32025 1431946 FL generalizationLP 10525_22525_32025_ dep 1983.8299999974 audio-button-response 433 0 14 3 25 feef trunk
32025 1431942 LF generalizationLP 11025_20125_32025_ tob 1374.21499984339 audio-button-response 560 1 14 3 25 feef trunk
32025 1459025 LF generalizationLP 12125_22425_32025_ bim 1296.92499991506 audio-button-response 562 0 15 3 25 feef trunk
32025 1459043 LF generalizationLP 11125_22325_32025_ tob 2548 audio-button-response 572 1 15 3 25 feef trunk
32025 1459697 FL generalizationLP 11025_21525_32025_ tob 3302.33500000031 audio-button-response 437 1 15 3 25 feef trunk
32025 1431974 FL generalizationLP 11425_20925_32025_ bim 1076.76499988884 audio-button-response 549 0 14 3 25 feef trunk
32025 1431963 LF generalizationLP 12425_20425_32025_ tob 1416.88000000431 audio-button-response 550 1 14 3 25 feef trunk
32025 1415040 FL generalizationLP 12525_20525_32025_ tob 1410 audio-button-response 432 1 14 3 25 feef trunk
32025 1431998 LF generalizationLP 10625_20425_32025_ dep 2107.44500000146 audio-button-response 446 0 14 3 25 feef trunk
32025 1422676 LF generalizationLP 10425_20925_32025_ tob 1886.74500000163 audio-button-response 438 1 14 3 25 feef trunk
32025 1422716 FL generalizationLP 11425_21525_32025_ tob 1630.37499994971 audio-button-response 547 1 14 3 25 feef trunk
32025 1431959 LF generalizationLP 10525_20825_32025_ dep 2414.05999998096 audio-button-response 534 0 14 3 25 feef trunk
32025 1422681 LF generalizationLP 11725_20225_32025_ bim 1110.2750000027 audio-button-response 544 0 14 3 25 feef trunk
32025 1431961 FL generalizationLP 10525_21925_32025_ dep 1977.93499998807 audio-button-response 423 0 14 3 25 feef trunk
32025 1459047 FL generalizationLP 11025_20825_32025_ bim 2804.11500000628 audio-button-response 441 0 15 3 25 feef trunk
32075 1459064 FL generalizationLP 11075_21675_32075_ dep 1317.9999999702 audio-button-response 447 0 15 3 75 baca barrel
32075 1432011 FL generalizationLP 11975_21975_32075_ dep 512.91499985382 audio-button-response 555 0 14 3 75 baca barrel
32075 1431958 FL generalizationLP 12675_21375_32075_ tob 1723.96499999997 audio-button-response 453 1 14 3 75 baca barrel
32075 1431946 FL generalizationLP 12275_23075_32075_ tob 2001.0750000074 audio-button-response 445 1 14 3 75 baca barrel
32075 1458997 LF generalizationLP 13475_21975_32075_ bim 1414.29500002414 audio-button-response 422 0 15 3 75 baca barrel
32075 1459702 FL generalizationLP 10875_22475_32075_ dep 1043 audio-button-response 445 0 15 3 75 baca barrel
32075 1458996 LF generalizationLP 11475_22475_32075_ tob 1335.0649999993 audio-button-response 554 1 15 3 75 baca barrel
32075 1431963 LF generalizationLP 11575_22775_32075_ tob 1275.32500000962 audio-button-response 540 1 14 3 75 baca barrel
32075 1422467 LF generalizationLP 10275_21875_32075_ tob 1351.07500001322 audio-button-response 542 1 14 3 75 baca barrel
32075 1431992 FL generalizationLP 12075_22075_32075_ tob 822 audio-button-response 449 1 14 3 75 baca barrel
32125 1432323 LF generalizationLP 10825_21325_32125_ bim 1885 audio-button-response 552 0 14 3 25 gefg trunk
32125 1432007 LF generalizationLP 12525_21725_32125_ bim 789.675000000047 audio-button-response 554 0 14 3 25 gefg trunk
32125 1420580 FL generalizationLP 11425_21225_32125_ tob 2022.08500000415 audio-button-response 443 1 14 3 25 gefg trunk
