Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-cu6n,Reaction Time,Stimulus,Key Press,Test Part,Correct Response,Trial Type,Trial Index,Time Elapsed,Correct,learningType,presentedImage,presentedLabel,response
413,1589724979132,17/05/2020 14:16:19,1589724979871,1,17/05/2020 15:16:19,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,206,297445,,,,,
414,1589724979179,17/05/2020 14:16:19,1589724979872,1,17/05/2020 15:16:19,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
415,1589724980069,17/05/2020 14:16:20,1589724980781,1,17/05/2020 15:16:20,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/LFdep.mp3,,,,audio-keyboard-response,207,298355,,,,,
416,1589724980132,17/05/2020 14:16:20,1589724980782,1,17/05/2020 15:16:20,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
417,1589724980491,17/05/2020 14:16:20,1589724981222,1,17/05/2020 15:16:21,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/10975.jpg,,learningBlock3,,image-keyboard-response,208,298795,,LF,/task/70033/56/asset/10975.jpg,/task/70033/56/asset/LFdep.mp3,
418,1589724980554,17/05/2020 14:16:20,1589724981223,1,17/05/2020 15:16:21,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
419,1589724981391,17/05/2020 14:16:21,1589724982128,1,17/05/2020 15:16:22,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,209,299702,,,,,
420,1589724981454,17/05/2020 14:16:21,1589724982129,1,17/05/2020 15:16:22,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
421,1589724982392,17/05/2020 14:16:22,1589724983118,1,17/05/2020 15:16:23,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/LFtob.mp3,,,,audio-keyboard-response,210,300692,,,,,
422,1589724982439,17/05/2020 14:16:22,1589724983119,1,17/05/2020 15:16:23,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
423,1589724982814,17/05/2020 14:16:22,1589724983557,1,17/05/2020 15:16:23,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/31925.jpg,,learningBlock3,,image-keyboard-response,211,301131,,LF,/task/70033/56/asset/31925.jpg,/task/70033/56/asset/LFtob.mp3,
424,1589724982907,17/05/2020 14:16:22,1589724983559,1,17/05/2020 15:16:23,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
425,1589724983721,17/05/2020 14:16:23,1589724984463,1,17/05/2020 15:16:24,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,212,302037,,,,,
426,1589724983783,17/05/2020 14:16:23,1589724984465,1,17/05/2020 15:16:24,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
427,1589724984727,17/05/2020 14:16:24,1589724985454,1,17/05/2020 15:16:25,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/LFtob.mp3,,,,audio-keyboard-response,213,303028,,,,,
428,1589724985305,17/05/2020 14:16:25,1589724985455,1,17/05/2020 15:16:25,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
429,1589724985368,17/05/2020 14:16:25,1589724985893,1,17/05/2020 15:16:25,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/31875.jpg,,learningBlock3,,image-keyboard-response,214,303467,,LF,/task/70033/56/asset/31875.jpg,/task/70033/56/asset/LFtob.mp3,
430,1589724985368,17/05/2020 14:16:25,1589724985893,1,17/05/2020 15:16:25,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
431,1589724986064,17/05/2020 14:16:26,1589724986797,1,17/05/2020 15:16:26,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,215,304371,,,,,
432,1589724986141,17/05/2020 14:16:26,1589724986800,1,17/05/2020 15:16:26,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
433,1589724987047,17/05/2020 14:16:27,1589724987791,1,17/05/2020 15:16:27,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/LFtob.mp3,,,,audio-keyboard-response,216,305365,,,,,
434,1589724987125,17/05/2020 14:16:27,1589724987793,1,17/05/2020 15:16:27,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
435,1589724987500,17/05/2020 14:16:27,1589724988230,1,17/05/2020 15:16:28,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/31925.jpg,,learningBlock3,,image-keyboard-response,217,305804,,LF,/task/70033/56/asset/31925.jpg,/task/70033/56/asset/LFtob.mp3,
436,1589724987563,17/05/2020 14:16:27,1589724988231,1,17/05/2020 15:16:28,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
437,1589724988406,17/05/2020 14:16:28,1589724989135,1,17/05/2020 15:16:29,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,218,306709,,,,,
438,1589724988485,17/05/2020 14:16:28,1589724989136,1,17/05/2020 15:16:29,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
439,1589724989313,17/05/2020 14:16:29,1589724990047,1,17/05/2020 15:16:30,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/LFdep.mp3,,,,audio-keyboard-response,219,307620,,,,,
440,1589724989360,17/05/2020 14:16:29,1589724990048,1,17/05/2020 15:16:30,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
441,1589724989738,17/05/2020 14:16:29,1589724990484,1,17/05/2020 15:16:30,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/12075.jpg,,learningBlock3,,image-keyboard-response,220,308058,,LF,/task/70033/56/asset/12075.jpg,/task/70033/56/asset/LFdep.mp3,
442,1589724989816,17/05/2020 14:16:29,1589724990485,1,17/05/2020 15:16:30,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
443,1589724990706,17/05/2020 14:16:30,1589724991390,1,17/05/2020 15:16:31,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
444,1589724990644,17/05/2020 14:16:30,1589724991390,1,17/05/2020 15:16:31,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,221,308962,,,,,
445,1589724991566,17/05/2020 14:16:31,1589724992302,1,17/05/2020 15:16:32,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/LFdep.mp3,,,,audio-keyboard-response,222,309875,,,,,
446,1589724991628,17/05/2020 14:16:31,1589724992303,1,17/05/2020 15:16:32,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
447,1589724992019,17/05/2020 14:16:32,1589724992740,1,17/05/2020 15:16:32,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/10475.jpg,,learningBlock3,,image-keyboard-response,223,310314,,LF,/task/70033/56/asset/10475.jpg,/task/70033/56/asset/LFdep.mp3,
448,1589724992081,17/05/2020 14:16:32,1589724992742,1,17/05/2020 15:16:32,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
449,1589724992909,17/05/2020 14:16:32,1589724993644,1,17/05/2020 15:16:33,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,224,311218,,,,,
450,1589724992972,17/05/2020 14:16:32,1589724993645,1,17/05/2020 15:16:33,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
451,1589724993816,17/05/2020 14:16:33,1589724994557,1,17/05/2020 15:16:34,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/LFdep.mp3,,,,audio-keyboard-response,225,312130,,,,,
452,1589724993878,17/05/2020 14:16:33,1589724994558,1,17/05/2020 15:16:34,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
453,1589724994258,17/05/2020 14:16:34,1589724994997,1,17/05/2020 15:16:34,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/10125.jpg,,learningBlock3,,image-keyboard-response,226,312570,,LF,/task/70033/56/asset/10125.jpg,/task/70033/56/asset/LFdep.mp3,
454,1589724994368,17/05/2020 14:16:34,1589724995000,1,17/05/2020 15:16:35,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
455,1589724995174,17/05/2020 14:16:35,1589724995905,1,17/05/2020 15:16:35,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,227,313478,,,,,
456,1589724995237,17/05/2020 14:16:35,1589724995906,1,17/05/2020 15:16:35,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
457,1589724996082,17/05/2020 14:16:36,1589724996812,1,17/05/2020 15:16:36,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/LFbim.mp3,,,,audio-keyboard-response,228,314386,,,,,
458,1589724996145,17/05/2020 14:16:36,1589724996813,1,17/05/2020 15:16:36,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
459,1589724996505,17/05/2020 14:16:36,1589724997252,1,17/05/2020 15:16:37,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/21875.jpg,,learningBlock3,,image-keyboard-response,229,314826,,LF,/task/70033/56/asset/21875.jpg,/task/70033/56/asset/LFbim.mp3,
460,1589724996568,17/05/2020 14:16:36,1589724997253,1,17/05/2020 15:16:37,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
461,1589724997427,17/05/2020 14:16:37,1589724998156,1,17/05/2020 15:16:38,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,230,315730,,,,,
462,1589724997505,17/05/2020 14:16:37,1589724998159,1,17/05/2020 15:16:38,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
463,1589724998321,17/05/2020 14:16:38,1589724999068,1,17/05/2020 15:16:39,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/LFbim.mp3,,,,audio-keyboard-response,231,316641,,,,,
464,1589724998383,17/05/2020 14:16:38,1589724999069,1,17/05/2020 15:16:39,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
465,1589724998774,17/05/2020 14:16:38,1589724999507,1,17/05/2020 15:16:39,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/21625.jpg,,learningBlock3,,image-keyboard-response,232,317081,,LF,/task/70033/56/asset/21625.jpg,/task/70033/56/asset/LFbim.mp3,
466,1589724998836,17/05/2020 14:16:38,1589724999509,1,17/05/2020 15:16:39,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
467,1589724999680,17/05/2020 14:16:39,1589725000412,1,17/05/2020 15:16:40,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,233,317985,,,,,
468,1589724999758,17/05/2020 14:16:39,1589725000413,1,17/05/2020 15:16:40,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
469,1589725000665,17/05/2020 14:16:40,1589725001403,1,17/05/2020 15:16:41,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/LFtob.mp3,,,,audio-keyboard-response,234,318977,,,,,
470,1589725000727,17/05/2020 14:16:40,1589725001405,1,17/05/2020 15:16:41,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
471,1589725001118,17/05/2020 14:16:41,1589725001843,1,17/05/2020 15:16:41,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/30875.jpg,,learningBlock3,,image-keyboard-response,235,319417,,LF,/task/70033/56/asset/30875.jpg,/task/70033/56/asset/LFtob.mp3,
472,1589725001196,17/05/2020 14:16:41,1589725001843,1,17/05/2020 15:16:41,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
473,1589725002014,17/05/2020 14:16:42,1589725002746,1,17/05/2020 15:16:42,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,236,320320,,,,,
474,1589725002592,17/05/2020 14:16:42,1589725002748,1,17/05/2020 15:16:42,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
475,1589725002920,17/05/2020 14:16:42,1589725003659,1,17/05/2020 15:16:43,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/LFbim.mp3,,,,audio-keyboard-response,237,321233,,,,,
476,1589725002998,17/05/2020 14:16:42,1589725003659,1,17/05/2020 15:16:43,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
477,1589725003358,17/05/2020 14:16:43,1589725004097,1,17/05/2020 15:16:44,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/22025.jpg,,learningBlock3,,image-keyboard-response,238,321671,,LF,/task/70033/56/asset/22025.jpg,/task/70033/56/asset/LFbim.mp3,
478,1589725003420,17/05/2020 14:16:43,1589725004098,1,17/05/2020 15:16:44,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
479,1589725004270,17/05/2020 14:16:44,1589725005002,1,17/05/2020 15:16:45,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,239,322576,,,,,
480,1589725004332,17/05/2020 14:16:44,1589725005004,1,17/05/2020 15:16:45,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
481,1589725005181,17/05/2020 14:16:45,1589725005914,1,17/05/2020 15:16:45,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/LFdep.mp3,,,,audio-keyboard-response,240,323488,,,,,
482,1589725005244,17/05/2020 14:16:45,1589725005915,1,17/05/2020 15:16:45,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
483,1589725005619,17/05/2020 14:16:45,1589725006354,1,17/05/2020 15:16:46,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/13075.jpg,,learningBlock3,,image-keyboard-response,241,323927,,LF,/task/70033/56/asset/13075.jpg,/task/70033/56/asset/LFdep.mp3,
484,1589725005697,17/05/2020 14:16:45,1589725006355,1,17/05/2020 15:16:46,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
485,1589725006525,17/05/2020 14:16:46,1589725007259,1,17/05/2020 15:16:47,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,242,324833,,,,,
486,1589725006588,17/05/2020 14:16:46,1589725007260,1,17/05/2020 15:16:47,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
