resp,subjID,language,plugin,codeword,rt,task,learning,fribbleID,label,fribbleFeatures,correctCategory,correctFrequency,correctLabel,body,trialType,acc
51,eyn4ys1wrs,en,html-button-response,va07il15,1416.4650000020629,labelPictures,FL,51_48_42_43,bim,510400,4,low,bim,lightblue,control,1
52,et4cc4zeqy,de,html-button-response,er08an21,832.3800000068732,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,dqehnfb6j7,en,html-button-response,er08em17,1067.700000014156,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,cdnsgh8l6s,de,html-button-response,RL05OR28,1273.1750000000466,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,7ksbngduvy,en,html-button-response,ng09ei12,1552,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,temg3es1km,de,html-button-response,VA04RG03,1600,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,s48cjlol2y,de,html-button-response,er04rt18,1235.1499999931548,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,f00qbt8xgh,en,html-button-response,NE07SE16,1766.340000089258,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,9kjfelsstb,en,html-button-response,er09ch20,2410,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,g8yr0b9yda,en,html-button-response,er07im06,1387.6999999629334,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,22elk0nh1m,de,html-button-response,er08rd25,2066.030000001774,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,0ypu8hv44k,de,html-button-response,en06oi05,1265.3949999948964,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,et4cc4zeqy,de,html-button-response,er08an21,1014.9649999802932,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,z15jvz5weu,en,html-button-response,gh09er15,2110.479999999283,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,osnv2y9pl1,en,html-button-response,af05ra11,1560.025000013411,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,zq7k8hkxsq,de,html-button-response,fa05ea13,1685,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,408x5p8cy7,en,html-button-response,va08ar03,2267.009999952279,labelPictures,LF,52_12_6_11,dep,520275,2,high,wug,purple,exp,0
52,408x5p8cy7,en,html-button-response,va08ar03,1836.3850000314415,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,nlsem5jp13,de,html-button-response,pf06nd18,1411.629999987781,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,forzsbtguz,en,html-button-response,ng06an28,986.9949999994133,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,7jmcv9rt87,en,html-button-response,nd05ff22,1276.1599998921156,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,s48cjlol2y,de,html-button-response,er04rt18,1376.990000004298,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,yjk8vlfumr,de,html-button-response,dt06as01,1131.0349999985192,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,75e8k8531m,en,html-button-response,tz05yu04,1456,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,nbzeelogn1,en,html-button-response,AL05AR15,1435.9750002622604,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,acgok0jj2j,de,html-button-response,VO06AS02,1251.089999999851,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,75e8k8531m,en,html-button-response,tz05yu04,3365,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,yzwvuo5jcw,en,html-button-response,ya08ya01,1754.3200000654906,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,ro2w51u9qx,de,html-button-response,ER04AV16,1494.8950000107288,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,z15jvz5weu,en,html-button-response,gh09er15,879.9600000001956,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,7908vbmsu0,en,html-button-response,en19ao08,1205.0100001506507,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,forzsbtguz,en,html-button-response,ng06an28,2023.990000001504,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,acgok0jj2j,de,html-button-response,VO06AS02,1354.3349999999627,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,22elk0nh1m,de,html-button-response,er08rd25,1186.6450000088662,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,wrmngomh1f,de,html-button-response,at08ed04,2719.314999994822,labelPictures,LF,52_47_51_12,dep,520275,2,high,wug,purple,exp,0
52,nlsem5jp13,de,html-button-response,pf06nd18,1418.3850000845268,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,9kjfelsstb,en,html-button-response,er09ch20,1030,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,7908vbmsu0,en,html-button-response,en19ao08,1369.2400003783405,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,1x4fxyrk6x,en,html-button-response,de05nk26,2852,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,99v3ayruzp,de,html-button-response,ki04as07,1501.105000032112,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,a7hqcrbor2,de,html-button-response,ll08ar27,1907,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,zq7k8hkxsq,de,html-button-response,fa05ea13,1771,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,40757xtlgp,en,html-button-response,va05er24,2922.1700000343844,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,hhm1sss4hy,en,html-button-response,mi06ka18,1029.275000008056,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,eyn4ys1wrs,en,html-button-response,va07il15,3333.404999997583,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,xtld2mlddm,de,html-button-response,ek05an20,1173.7499999580905,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,75e8k8531m,en,html-button-response,tz05yu04,1907,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,emk1tsfc0c,en,html-button-response,dt05as10,1405,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,hhm1sss4hy,en,html-button-response,mi06ka18,1072.8349999990314,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,7jnze5y1xt,de,html-button-response,er07rg24,1853,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,s48cjlol2y,de,html-button-response,er04rt18,1095.789999992121,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,f00qbt8xgh,en,html-button-response,NE07SE16,1253.4949998371303,labelPictures,FL,36_56_52_19,tob,520275,2,high,wug,purple,exp,0
52,7jmcv9rt87,en,html-button-response,nd05ff22,1056.2599999830127,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,408x5p8cy7,en,html-button-response,va08ar03,2244.1150000086054,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,dy38rvvnxc,de,html-button-response,rf07er10,2461,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,cdnsgh8l6s,de,html-button-response,RL05OR28,973.9349999999395,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,gjq6le86au,en,html-button-response,NG09US28,1419.1550000105053,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,kpfcu6m48v,en,html-button-response,in07er09,986.5949999075383,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,7ksbngduvy,en,html-button-response,ng09ei12,2096,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,7ksbngduvy,en,html-button-response,ng09ei12,1760,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,kpfcu6m48v,en,html-button-response,in07er09,2717.7049999590963,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,zq7k8hkxsq,de,html-button-response,fa05ea13,1813,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,490hj15f5l,en,html-button-response,el05rd15,2181.345000048168,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,40757xtlgp,en,html-button-response,va05er24,1139.204999897629,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,osnv2y9pl1,en,html-button-response,af05ra11,1144.0650000004098,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,7jmcv9rt87,en,html-button-response,nd05ff22,1261.2900000531226,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,0ypu8hv44k,de,html-button-response,en06oi05,1808.6199999670498,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,kpfcu6m48v,en,html-button-response,in07er09,1946.4349998161197,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,hhm1sss4hy,en,html-button-response,mi06ka18,1516.9600000081118,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,acgok0jj2j,de,html-button-response,VO06AS02,844.0300000002608,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,et8whud6pz,en,html-button-response,er07el13,1750.579999992624,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,490hj15f5l,en,html-button-response,el05rd15,1356.264999951236,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,emk1tsfc0c,en,html-button-response,dt05as10,1608,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,xtld2mlddm,de,html-button-response,ek05an20,3494.2100000334904,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,et4cc4zeqy,de,html-button-response,er08an21,1203.414999996312,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,nbzeelogn1,en,html-button-response,AL05AR15,1694.7149988263845,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,g8yr0b9yda,en,html-button-response,er07im06,1365.1200000895187,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,ro2w51u9qx,de,html-button-response,ER04AV16,1035.050000064075,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,408x5p8cy7,en,html-button-response,va08ar03,1733.3499999949709,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,z15jvz5weu,en,html-button-response,gh09er15,1404.4350000002887,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,19l91w0hqd,en,html-button-response,NE07SE16,2049.505000002682,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,490hj15f5l,en,html-button-response,el05rd15,1864.4449999555945,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,wg3u6jr0nh,en,html-button-response,ic07ir25,2261,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,a7hqcrbor2,de,html-button-response,ll08ar27,1560,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,a7hqcrbor2,de,html-button-response,ll08ar27,2350,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,eyn4ys1wrs,en,html-button-response,va07il15,1680.8400000008987,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,p0ob2fsrsp,de,html-button-response,lu04rk02,1591,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,9kjfelsstb,en,html-button-response,er09ch20,1762,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,gjq6le86au,en,html-button-response,NG09US28,1667.3399999854155,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,490hj15f5l,en,html-button-response,el05rd15,1235.3199999779463,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,p0ob2fsrsp,de,html-button-response,lu04rk02,1900,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,g8yr0b9yda,en,html-button-response,er07im06,1475.4399999510497,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,9kjfelsstb,en,html-button-response,er09ch20,1179,labelPictures,FL,36_56_52_19,tob,520275,2,high,wug,purple,exp,0
52,nbzeelogn1,en,html-button-response,AL05AR15,2034.9449999630451,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,s48cjlol2y,de,html-button-response,er04rt18,1376.3249999901745,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,f00qbt8xgh,en,html-button-response,NE07SE16,1636.6500000003725,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,0ypu8hv44k,de,html-button-response,en06oi05,1320.5799999996088,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,wg3u6jr0nh,en,html-button-response,ic07ir25,1154,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,z15jvz5weu,en,html-button-response,gh09er15,2297.1550000002608,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,nlsem5jp13,de,html-button-response,pf06nd18,1269.5049999747425,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,temg3es1km,de,html-button-response,VA04RG03,1100,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,yjk8vlfumr,de,html-button-response,dt06as01,2335.3599999973085,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,emk1tsfc0c,en,html-button-response,dt05as10,945,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,0ypu8hv44k,de,html-button-response,en06oi05,1312.8300000098534,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,wg3u6jr0nh,en,html-button-response,ic07ir25,1263,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,ro2w51u9qx,de,html-button-response,ER04AV16,1877.284999936819,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,p0ob2fsrsp,de,html-button-response,lu04rk02,1899,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,gjq6le86au,en,html-button-response,NG09US28,1739.4050000002608,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,490hj15f5l,en,html-button-response,el05rd15,2581.9099999498576,labelPictures,LF,36_56_52_19,tob,520275,2,high,wug,purple,exp,0
52,yzwvuo5jcw,en,html-button-response,ya08ya01,1972.1950000384822,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,p0ob2fsrsp,de,html-button-response,lu04rk02,1297,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,9kjfelsstb,en,html-button-response,er09ch20,1847,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,7908vbmsu0,en,html-button-response,en19ao08,2713.5800002142787,labelPictures,LF,52_12_6_11,dep,520275,2,high,wug,purple,exp,0
52,yjk8vlfumr,de,html-button-response,dt06as01,921.1749999958556,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,dqehnfb6j7,en,html-button-response,er08em17,1133.3549999981187,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,g8yr0b9yda,en,html-button-response,er07im06,1311.5799999795854,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,22elk0nh1m,de,html-button-response,er08rd25,1483.5350000066683,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,9hgljjcs6a,de,html-button-response,ER06RD19,1273,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,99v3ayruzp,de,html-button-response,ki04as07,1861.1650000093505,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,plssjv82xb,de,html-button-response,Fr.11:45,1368.865000025835,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,408x5p8cy7,en,html-button-response,va08ar03,2053.1050000572577,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,s48cjlol2y,de,html-button-response,er04rt18,1086.329999990994,labelPictures,FL,36_56_52_19,tob,520275,2,high,wug,purple,exp,0
52,cdnsgh8l6s,de,html-button-response,RL05OR28,1327.1149999997579,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,emk1tsfc0c,en,html-button-response,dt05as10,1517,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,40757xtlgp,en,html-button-response,va05er24,1725.78999993857,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,xtld2mlddm,de,html-button-response,ek05an20,1809.135000105016,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,dqehnfb6j7,en,html-button-response,er08em17,1189.0499999863096,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,et4cc4zeqy,de,html-button-response,er08an21,1220.1300000012852,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,uf6pxq0fzv,en,html-button-response,RG06DY30,897.6299999994226,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,zq7k8hkxsq,de,html-button-response,fa05ea13,2432,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,9hgljjcs6a,de,html-button-response,ER06RD19,1810,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,et8whud6pz,en,html-button-response,er07el13,1322.7699999697506,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,osnv2y9pl1,en,html-button-response,af05ra11,1313.9299999456853,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,ro2w51u9qx,de,html-button-response,ER04AV16,1406.429999973625,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,hhm1sss4hy,en,html-button-response,mi06ka18,2498.154999993858,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,forzsbtguz,en,html-button-response,ng06an28,3014.629999997909,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,temg3es1km,de,html-button-response,VA04RG03,800,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,19l91w0hqd,en,html-button-response,NE07SE16,2740.7050000038,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,wg3u6jr0nh,en,html-button-response,ic07ir25,1025,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,plssjv82xb,de,html-button-response,Fr.11:45,2899.7899999958463,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,22elk0nh1m,de,html-button-response,er08rd25,3134.9300000001676,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,7908vbmsu0,en,html-button-response,en19ao08,1524.1449996829033,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,eyn4ys1wrs,en,html-button-response,va07il15,771.260000008624,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,yzwvuo5jcw,en,html-button-response,ya08ya01,825.4599999636412,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,a7hqcrbor2,de,html-button-response,ll08ar27,2852,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,nbzeelogn1,en,html-button-response,AL05AR15,2517.8350005298853,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,yzwvuo5jcw,en,html-button-response,ya08ya01,1106.220000074245,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,dy38rvvnxc,de,html-button-response,rf07er10,2254,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,19l91w0hqd,en,html-button-response,NE07SE16,1827.8799999970943,labelPictures,FL,52_47_51_12,dep,520275,2,high,wug,purple,exp,0
52,eyn4ys1wrs,en,html-button-response,va07il15,2026.064999998198,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,xtld2mlddm,de,html-button-response,ek05an20,1229.0800000773743,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,gjq6le86au,en,html-button-response,NG09US28,2290.6099999672733,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,9kjfelsstb,en,html-button-response,er09ch20,1171,labelPictures,FL,36_56_52_19,tob,520275,2,high,wug,purple,exp,0
52,osnv2y9pl1,en,html-button-response,af05ra11,1688.3500000694767,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,19l91w0hqd,en,html-button-response,NE07SE16,1980.1250000018626,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,uf6pxq0fzv,en,html-button-response,RG06DY30,1078.6499999994412,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,et8whud6pz,en,html-button-response,er07el13,1151.274999952875,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,40757xtlgp,en,html-button-response,va05er24,1079.0600000182167,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,9hgljjcs6a,de,html-button-response,ER06RD19,586,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,f00qbt8xgh,en,html-button-response,NE07SE16,2558.9950000867248,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,cdnsgh8l6s,de,html-button-response,RL05OR28,1701.8649999999907,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,yjk8vlfumr,de,html-button-response,dt06as01,1664.1149999923073,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,7jnze5y1xt,de,html-button-response,er07rg24,939,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,dqehnfb6j7,en,html-button-response,er08em17,1512.845000019297,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,acgok0jj2j,de,html-button-response,VO06AS02,1310.6899999999441,labelPictures,LF,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,75e8k8531m,en,html-button-response,tz05yu04,2393,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,wrmngomh1f,de,html-button-response,at08ed04,1740.97000004258,labelPictures,LF,52_12_6_11,dep,520275,2,high,wug,purple,exp,0
52,7jmcv9rt87,en,html-button-response,nd05ff22,1190.7349999528378,labelPictures,FL,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,et8whud6pz,en,html-button-response,er07el13,1197.4849998950958,labelPictures,LF,51_52_13_12,wug,520275,2,high,wug,purple,exp,1
52,kpfcu6m48v,en,html-button-response,in07er09,1522.825000109151,labelPictures,FL,52_13_12_36,wug,520275,2,high,wug,purple,exp,1
52,19l91w0hqd,en,html-button-response,NE07SE16,3281.019999878481,labelPictures,FL,36_56_52_19,tob,520275,2,high,wug,purple,exp,0
53,99v3ayruzp,de,html-button-response,ki04as07,1725.5499999737367,labelPictures,LF,38_45_53_27,bim,530375,3,high,dep,blue,control,0
53,sob32efsmd,en,html-button-response,qi02ng28,926.275000005262,labelPictures,FL,14_53_10_37,wug,530375,3,high,dep,blue,exp,0
53,uf6pxq0fzv,en,html-button-response,RG06DY30,3343.534999999916,labelPictures,FL,38_45_53_27,bim,530375,3,high,dep,blue,control,0
53,hhm1sss4hy,en,html-button-response,mi06ka18,149.25500001118053,labelPictures,FL,14_53_10_37,wug,530375,3,high,dep,blue,exp,0
53,xtld2mlddm,de,html-button-response,ek05an20,1198.8350000465289,labelPictures,LF,14_53_10_37,wug,530375,3,high,dep,blue,exp,0
53,wrmngomh1f,de,html-button-response,at08ed04,1228.4750000108033,labelPictures,LF,14_53_10_37,wug,530375,3,high,dep,blue,exp,0
53,7jnze5y1xt,de,html-button-response,er07rg24,2469,labelPictures,FL,38_45_53_27,bim,530375,3,high,dep,blue,control,0
53,plssjv82xb,de,html-button-response,Fr.11:45,2626.2900000438094,labelPictures,LF,38_45_53_27,bim,530375,3,high,dep,blue,control,0
53,9hgljjcs6a,de,html-button-response,ER06RD19,1102,labelPictures,FL,14_53_10_37,wug,530375,3,high,dep,blue,exp,0
53,wrmngomh1f,de,html-button-response,at08ed04,2001.8099999288097,labelPictures,LF,14_53_10_37,wug,530375,3,high,dep,blue,exp,0
53,408x5p8cy7,en,html-button-response,va08ar03,1476.9599999999627,labelPictures,LF,38_45_53_27,bim,530375,3,high,dep,blue,control,0
53,uf6pxq0fzv,en,html-button-response,RG06DY30,2249.835000000545,labelPictures,FL,14_53_10_37,wug,530375,3,high,dep,blue,exp,0
53,490hj15f5l,en,html-button-response,el05rd15,1886.3899999996647,labelPictures,LF,38_45_53_27,bim,530375,3,high,dep,blue,control,0
54,75e8k8531m,en,html-button-response,tz05yu04,745,labelPictures,FL,14_54_29_21,dep,540225,2,low,wug,blue,exp,0
54,emk1tsfc0c,en,html-button-response,dt05as10,1106,labelPictures,FL,14_54_29_21,dep,540225,2,low,wug,blue,exp,0
54,40757xtlgp,en,html-button-response,va05er24,1424.900000100024,labelPictures,FL,14_54_29_21,dep,540225,2,low,wug,blue,exp,0
54,75e8k8531m,en,html-button-response,tz05yu04,2999,labelPictures,FL,41_14_54_50,tob,540225,2,low,wug,blue,exp,0
54,acgok0jj2j,de,html-button-response,VO06AS02,1895.9199999999255,labelPictures,LF,14_54_29_21,dep,540225,2,low,wug,blue,exp,0
54,f00qbt8xgh,en,html-button-response,NE07SE16,2007.359999930486,labelPictures,FL,14_54_29_21,dep,540225,2,low,wug,blue,exp,0
54,7908vbmsu0,en,html-button-response,en19ao08,1866.6550000198185,labelPictures,LF,14_54_29_21,dep,540225,2,low,wug,blue,exp,0
54,zq7k8hkxsq,de,html-button-response,fa05ea13,2248,labelPictures,FL,14_54_29_21,dep,540225,2,low,wug,blue,exp,0
54,wg3u6jr0nh,en,html-button-response,ic07ir25,2418,labelPictures,LF,14_54_29_21,dep,540225,2,low,wug,blue,exp,0
54,yzwvuo5jcw,en,html-button-response,ya08ya01,2615.775000071153,labelPictures,LF,14_54_29_21,dep,540225,2,low,wug,blue,exp,0
54,forzsbtguz,en,html-button-response,ng06an28,2436.954999997397,labelPictures,LF,14_54_29_21,dep,540225,2,low,wug,blue,exp,0
54,0ypu8hv44k,de,html-button-response,en06oi05,1439.8800000199117,labelPictures,LF,14_54_29_21,dep,540225,2,low,wug,blue,exp,0
